N,Factor,Is Correct,Is Larger Factor,Num Vars,Num Integer Vars,Num Binary Vars,Num Constraints,Node Count,Simplex Iterations Count,Runtime,Is MIP
1000223,7,1,1,41,41,20,83,1,10,0.001003265,1
1000223,7,1,1,41,41,20,83,1,10,0.005084991,1
1000223,7,1,1,41,41,20,83,1,10,0.002973557,1
1000223,7,1,1,41,41,20,83,1,10,0,1
1000223,7,1,1,41,41,20,83,1,10,0,1
1000223,7,1,1,41,41,20,83,1,10,0.010320663,1
1000223,7,1,1,41,41,20,83,1,10,0.00305748,1
1000224,2,1,1,41,41,20,83,0,0,0.004224777,1
1000224,2,1,1,41,41,20,83,0,0,0.002044678,1
1000224,2,1,1,41,41,20,83,0,0,0,1
1000224,2,1,1,41,41,20,83,0,0,0,1
1000224,2,1,1,41,41,20,83,0,0,0,1
1000224,2,1,1,41,41,20,83,0,0,0,1
1000224,2,1,1,41,41,20,83,0,0,0,1
1000224,2,1,1,41,41,20,83,0,0,0.008138657,1
1000224,2,1,1,41,41,20,83,0,0,0.000679016,1
1000224,2,1,1,41,41,20,83,0,0,0.001789093,1
1000225,5,1,1,41,41,20,83,1,10,0,1
1000225,5,1,1,41,41,20,83,1,10,0,1
1000225,5,1,1,41,41,20,83,1,10,0.008159637,1
1000225,5,1,1,41,41,20,83,1,10,0.002180099,1
1000225,5,1,1,41,41,20,83,1,10,0,1
1000225,5,1,1,41,41,20,83,1,10,0,1
1000225,5,1,1,41,41,20,83,1,10,0.008152008,1
1000225,5,1,1,41,41,20,83,1,10,0.002140045,1
1000225,5,1,1,41,41,20,83,1,10,0,1
1000225,5,1,1,41,41,20,83,1,10,0,1
1000226,2,1,1,41,41,20,83,0,0,0.008144379,1
1000226,2,1,1,41,41,20,83,0,0,0,1
1000226,2,1,1,41,41,20,83,0,0,0.002134323,1
1000226,2,1,1,41,41,20,83,0,0,0,1
1000226,2,1,1,41,41,20,83,0,0,0,1
1000226,2,1,1,41,41,20,83,0,0,0,1
1000226,2,1,1,41,41,20,83,0,0,0,1
1000226,2,1,1,41,41,20,83,0,0,0,1
1000226,2,1,1,41,41,20,83,0,0,0.008043289,1
1000226,2,1,1,41,41,20,83,0,0,0.001031876,1
1000227,3,1,1,41,41,20,83,0,0,0,1
1000227,3,1,1,41,41,20,83,0,0,0,1
1000227,3,1,1,41,41,20,83,0,0,0,1
1000227,3,1,1,41,41,20,83,0,0,0,1
1000227,3,1,1,41,41,20,83,0,0,0.007162094,1
1000227,3,1,1,41,41,20,83,0,0,0.002141953,1
1000227,3,1,1,41,41,20,83,0,0,0,1
1000227,3,1,1,41,41,20,83,0,0,0,1
1000227,3,1,1,41,41,20,83,0,0,0.001991272,1
1000227,3,1,1,41,41,20,83,0,0,0.002063751,1
1000228,2,1,1,41,41,20,83,0,0,0,1
1000228,2,1,1,41,41,20,83,0,0,0,1
1000228,2,1,1,41,41,20,83,0,0,0,1
1000228,2,1,1,41,41,20,83,0,0,0,1
1000228,2,1,1,41,41,20,83,0,0,0,1
1000228,2,1,1,41,41,20,83,0,0,0.010089874,1
1000228,2,1,1,41,41,20,83,0,0,0.00210762,1
1000228,2,1,1,41,41,20,83,0,0,0,1
1000228,2,1,1,41,41,20,83,0,0,0,1
1000228,2,1,1,41,41,20,83,0,0,0,1
1000229,289,1,1,41,41,20,83,281,890,0.071735382,1
1000229,289,1,1,41,41,20,83,281,890,0.048656464,1
1000229,289,1,1,41,41,20,83,281,890,0.032518387,1
1000229,289,1,1,41,41,20,83,281,890,0.032770157,1
1000229,289,1,1,41,41,20,83,281,890,0.050569534,1
1000229,289,1,1,41,41,20,83,281,890,0.03146553,1
1000229,289,1,1,41,41,20,83,281,890,0.040813446,1
1000229,289,1,1,41,41,20,83,281,890,0.038629532,1
1000229,289,1,1,41,41,20,83,281,890,0.032646179,1
1000229,289,1,1,41,41,20,83,281,890,0.04076004,1
1000230,2,1,1,41,41,20,83,0,0,0.002159119,1
