N,Factor,Is Correct,Is Larger Factor,Num Vars,Num Integer Vars,Num Binary Vars,Num Constraints,Node Count,Simplex Iterations Count,Runtime,Is MIP
1000106,2,1,1,41,41,20,83,0,0,0,1
1000107,3,1,1,41,41,20,83,0,0,0.004575729,1
1000107,3,1,1,41,41,20,83,0,0,0,1
1000107,3,1,1,41,41,20,83,0,0,0.003660202,1
1000107,3,1,1,41,41,20,83,0,0,0.001869202,1
1000107,3,1,1,41,41,20,83,0,0,0.0008564,1
1000107,3,1,1,41,41,20,83,0,0,0,1
1000107,3,1,1,41,41,20,83,0,0,0,1
1000107,3,1,1,41,41,20,83,0,0,0,1
1000107,3,1,1,41,41,20,83,0,0,0.006130219,1
1000107,3,1,1,41,41,20,83,0,0,0.002885818,1
1000108,2,1,1,41,41,20,83,0,0,0.001005173,1
1000108,2,1,1,41,41,20,83,0,0,0,1
1000108,2,1,1,41,41,20,83,0,0,0,1
1000108,2,1,1,41,41,20,83,0,0,7.82013E-05,1
1000108,2,1,1,41,41,20,83,0,0,0.002069473,1
1000108,2,1,1,41,41,20,83,0,0,0,1
1000108,2,1,1,41,41,20,83,0,0,0.002319336,1
1000108,2,1,1,41,41,20,83,0,0,0.001621246,1
1000108,2,1,1,41,41,20,83,0,0,0.002099991,1
1000108,2,1,1,41,41,20,83,0,0,0.001998901,1
1000109,14927,1,1,41,41,20,83,1,11,0.005449295,1
1000109,14927,1,1,41,41,20,83,1,11,0.003408432,1
1000109,14927,1,1,41,41,20,83,1,11,0.006975174,1
1000109,14927,1,1,41,41,20,83,1,11,0.004722595,1
1000109,14927,1,1,41,41,20,83,1,11,0.003377914,1
1000109,14927,1,1,41,41,20,83,1,11,0.007631302,1
1000109,14927,1,1,41,41,20,83,1,11,0.005022049,1
1000109,14927,1,1,41,41,20,83,1,11,0.003036499,1
1000109,14927,1,1,41,41,20,83,1,11,0.008298874,1
1000109,14927,1,1,41,41,20,83,1,11,0.004764557,1
1000110,2,1,1,41,41,20,83,0,0,0,1
1000110,2,1,1,41,41,20,83,0,0,0,1
1000110,2,1,1,41,41,20,83,0,0,0.005821228,1
1000110,2,1,1,41,41,20,83,0,0,0.001003265,1
1000110,2,1,1,41,41,20,83,0,0,0.00144577,1
1000110,2,1,1,41,41,20,83,0,0,0.004131317,1
1000110,2,1,1,41,41,20,83,0,0,0.001993179,1
1000110,2,1,1,41,41,20,83,0,0,0,1
1000110,2,1,1,41,41,20,83,0,0,0.006326675,1
1000110,2,1,1,41,41,20,83,0,0,0,1
1000111,7,1,1,41,41,20,83,1,10,0.004953384,1
1000111,7,1,1,41,41,20,83,1,10,0.005466461,1
1000111,7,1,1,41,41,20,83,1,10,0.004001617,1
1000111,7,1,1,41,41,20,83,1,10,0.003032684,1
1000111,7,1,1,41,41,20,83,1,10,0.00103569,1
1000111,7,1,1,41,41,20,83,1,10,0,1
1000111,7,1,1,41,41,20,83,1,10,0.010347366,1
1000111,7,1,1,41,41,20,83,1,10,0.003303528,1
1000111,7,1,1,41,41,20,83,1,10,0.00103569,1
1000111,7,1,1,41,41,20,83,1,10,0.006235123,1
1000112,2,1,1,41,41,20,83,0,0,0.004003525,1
1000112,2,1,1,41,41,20,83,0,0,0.002122879,1
1000112,2,1,1,41,41,20,83,0,0,0.003658295,1
1000112,2,1,1,41,41,20,83,0,0,0.00104332,1
1000112,2,1,1,41,41,20,83,0,0,0.005079269,1
1000112,2,1,1,41,41,20,83,0,0,0.003799438,1
1000112,2,1,1,41,41,20,83,0,0,0,1
1000112,2,1,1,41,41,20,83,0,0,0.005746841,1
1000112,2,1,1,41,41,20,83,0,0,0.00293541,1
1000112,2,1,1,41,41,20,83,0,0,0.003055573,1
1000113,3,1,1,41,41,20,83,0,0,0.005205154,1
1000113,3,1,1,41,41,20,83,0,0,0.001001358,1
1000113,3,1,1,41,41,20,83,0,0,0.007846832,1
1000113,3,1,1,41,41,20,83,0,0,0.003137589,1
1000113,3,1,1,41,41,20,83,0,0,0.001022339,1
1000113,3,1,1,41,41,20,83,0,0,0.007497787,1
1000113,3,1,1,41,41,20,83,0,0,0.007316589,1
1000113,3,1,1,41,41,20,83,0,0,0.006353378,1
1000113,3,1,1,41,41,20,83,0,0,0.005781174,1
1000113,3,1,1,41,41,20,83,0,0,0.004232407,1
1000114,2,1,1,41,41,20,83,0,0,0.002132416,1
1000114,2,1,1,41,41,20,83,0,0,0.003017426,1
1000114,2,1,1,41,41,20,83,0,0,0,1
1000114,2,1,1,41,41,20,83,0,0,0.004304886,1
1000114,2,1,1,41,41,20,83,0,0,0.002241135,1
1000114,2,1,1,41,41,20,83,0,0,0,1
1000114,2,1,1,41,41,20,83,0,0,0,1
1000114,2,1,1,41,41,20,83,0,0,0,1
1000114,2,1,1,41,41,20,83,0,0,0.007575989,1
1000114,2,1,1,41,41,20,83,0,0,0,1
1000115,200023,1,1,41,41,20,83,105,286,0.019533157,1
1000115,200023,1,1,41,41,20,83,105,286,0.037677765,1
1000115,200023,1,1,41,41,20,83,105,286,0.037239075,1
1000115,200023,1,1,41,41,20,83,105,286,0.026035309,1
1000115,200023,1,1,41,41,20,83,105,286,0.03742981,1
1000115,200023,1,1,41,41,20,83,105,286,0.036693573,1
1000115,200023,1,1,41,41,20,83,105,286,0.029661179,1
1000115,200023,1,1,41,41,20,83,105,286,0.045513153,1
1000115,200023,1,1,41,41,20,83,105,286,0.035078049,1
1000115,200023,1,1,41,41,20,83,105,286,0.036539078,1
1000116,2,1,1,41,41,20,83,0,0,0.001996994,1
1000116,2,1,1,41,41,20,83,0,0,0.003080368,1
1000116,2,1,1,41,41,20,83,0,0,0.001810074,1
1000116,2,1,1,41,41,20,83,0,0,0.003019333,1
1000116,2,1,1,41,41,20,83,0,0,0.001981735,1
1000116,2,1,1,41,41,20,83,0,0,0.001001358,1
1000116,2,1,1,41,41,20,83,0,0,0.001369476,1
1000116,2,1,1,41,41,20,83,0,0,0.001127243,1
1000116,2,1,1,41,41,20,83,0,0,0.001003265,1
1000116,2,1,1,41,41,20,83,0,0,0.001291275,1
1000117,76933,0,0,41,41,20,83,105,320,0.033279419,1
1000117,76933,0,0,41,41,20,83,105,320,0.035638809,1
1000117,76933,0,0,41,41,20,83,105,320,0.030544281,1
1000117,76933,0,0,41,41,20,83,105,320,0.029373169,1
1000117,76933,0,0,41,41,20,83,105,320,0.036598206,1
1000117,76933,0,0,41,41,20,83,105,320,0.02936554,1
1000117,76933,0,0,41,41,20,83,105,320,0.036733627,1
1000117,76933,0,0,41,41,20,83,105,320,0.029632568,1
1000117,76933,0,0,41,41,20,83,105,320,0.034179688,1
1000117,76933,0,0,41,41,20,83,105,320,0.03247261,1
1000118,2,1,1,41,41,20,83,0,0,0.001001358,1
1000118,2,1,1,41,41,20,83,0,0,0,1
1000118,2,1,1,41,41,20,83,0,0,0,1
1000118,2,1,1,41,41,20,83,0,0,0.004329681,1
1000118,2,1,1,41,41,20,83,0,0,0.001567841,1
1000118,2,1,1,41,41,20,83,0,0,0.001003265,1
1000118,2,1,1,41,41,20,83,0,0,0,1
1000118,2,1,1,41,41,20,83,0,0,0,1
1000118,2,1,1,41,41,20,83,0,0,0,1
1000118,2,1,1,41,41,20,83,0,0,0.004745483,1
1000119,3,1,1,41,41,20,83,0,0,0,1
1000119,3,1,1,41,41,20,83,0,0,0,1
1000119,3,1,1,41,41,20,83,0,0,0.006235123,1
1000119,3,1,1,41,41,20,83,0,0,0.000984192,1
1000119,3,1,1,41,41,20,83,0,0,0,1
1000119,3,1,1,41,41,20,83,0,0,0.004327774,1
1000119,3,1,1,41,41,20,83,0,0,0.00202179,1
1000119,3,1,1,41,41,20,83,0,0,0.001001358,1
1000119,3,1,1,41,41,20,83,0,0,0,1
1000119,3,1,1,41,41,20,83,0,0,0,1
1000120,2,1,1,41,41,20,83,0,0,0.007246017,1
1000120,2,1,1,41,41,20,83,0,0,0.000793457,1
1000120,2,1,1,41,41,20,83,0,0,0.001003265,1
1000120,2,1,1,41,41,20,83,0,0,0,1
1000120,2,1,1,41,41,20,83,0,0,0.00305748,1
1000120,2,1,1,41,41,20,83,0,0,0.002464294,1
1000120,2,1,1,41,41,20,83,0,0,0.001865387,1
1000120,2,1,1,41,41,20,83,0,0,0.001010895,1
1000120,2,1,1,41,41,20,83,0,0,0,1
1000120,2,1,1,41,41,20,83,0,0,0.003440857,1
1000121,32263,0,0,41,41,20,83,105,335,0.036771774,1
1000121,32263,0,0,41,41,20,83,105,335,0.04142189,1
1000121,32263,0,0,41,41,20,83,105,335,0.038141251,1
1000121,32263,0,0,41,41,20,83,105,335,0.0305233,1
1000121,32263,0,0,41,41,20,83,105,335,0.03650856,1
1000121,32263,0,0,41,41,20,83,105,335,0.028827667,1
1000121,32263,0,0,41,41,20,83,105,335,0.030632019,1
1000121,32263,0,0,41,41,20,83,105,335,0.035207748,1
1000121,32263,0,0,41,41,20,83,105,335,0.029560089,1
1000121,32263,0,0,41,41,20,83,105,335,0.033784866,1
1000122,2,1,1,41,41,20,83,0,0,0.00202179,1
1000122,2,1,1,41,41,20,83,0,0,0.001127243,1
1000122,2,1,1,41,41,20,83,0,0,0.000986099,1
1000122,2,1,1,41,41,20,83,0,0,0,1
1000122,2,1,1,41,41,20,83,0,0,0.003133774,1
1000122,2,1,1,41,41,20,83,0,0,0,1
1000122,2,1,1,41,41,20,83,0,0,0.002988815,1
1000122,2,1,1,41,41,20,83,0,0,0.00103569,1
1000122,2,1,1,41,41,20,83,0,0,0.001962662,1
1000122,2,1,1,41,41,20,83,0,0,0,1
1000123,8697,0,0,41,41,20,83,15,44,0.018930435,1
1000123,8697,0,0,41,41,20,83,15,44,0.015451431,1
1000123,8697,0,0,41,41,20,83,15,44,0.014102936,1
1000123,8697,0,0,41,41,20,83,15,44,0.016664505,1
1000123,8697,0,0,41,41,20,83,15,44,0.015573502,1
1000123,8697,0,0,41,41,20,83,15,44,0.016103745,1
1000123,8697,0,0,41,41,20,83,15,44,0.014385223,1
1000123,8697,0,0,41,41,20,83,15,44,0.014762878,1
1000123,8697,0,0,41,41,20,83,15,44,0.00856781,1
1000123,8697,0,0,41,41,20,83,15,44,0.020179749,1
1000124,2,1,1,41,41,20,83,0,0,0.00103569,1
1000124,2,1,1,41,41,20,83,0,0,0,1
1000124,2,1,1,41,41,20,83,0,0,0,1
1000124,2,1,1,41,41,20,83,0,0,0.003667831,1
1000124,2,1,1,41,41,20,83,0,0,0,1
1000124,2,1,1,41,41,20,83,0,0,0.0020504,1
1000124,2,1,1,41,41,20,83,0,0,0,1
1000124,2,1,1,41,41,20,83,0,0,0,1
1000124,2,1,1,41,41,20,83,0,0,0,1
1000124,2,1,1,41,41,20,83,0,0,0,1
1000125,3,1,1,41,41,20,83,0,0,0.008111954,1
1000125,3,1,1,41,41,20,83,0,0,0.002058029,1
1000125,3,1,1,41,41,20,83,0,0,0,1
1000125,3,1,1,41,41,20,83,0,0,0,1
1000125,3,1,1,41,41,20,83,0,0,0,1
1000125,3,1,1,41,41,20,83,0,0,0,1
1000125,3,1,1,41,41,20,83,0,0,0,1
1000125,3,1,1,41,41,20,83,0,0,0.008054733,1
1000125,3,1,1,41,41,20,83,0,0,0.0020504,1
1000125,3,1,1,41,41,20,83,0,0,0,1
1000126,2,1,1,41,41,20,83,0,0,0,1
1000126,2,1,1,41,41,20,83,0,0,0,1
1000126,2,1,1,41,41,20,83,0,0,0,1
1000126,2,1,1,41,41,20,83,0,0,0.008127213,1
1000126,2,1,1,41,41,20,83,0,0,0,1
1000126,2,1,1,41,41,20,83,0,0,0.002056122,1
1000126,2,1,1,41,41,20,83,0,0,0,1
1000126,2,1,1,41,41,20,83,0,0,0,1
1000126,2,1,1,41,41,20,83,0,0,0,1
1000126,2,1,1,41,41,20,83,0,0,0,1
1000127,58831,1,1,41,41,20,83,257,809,0.040548325,1
1000127,58831,1,1,41,41,20,83,257,809,0.040836334,1
1000127,58831,1,1,41,41,20,83,257,809,0.043609619,1
1000127,58831,1,1,41,41,20,83,257,809,0.040632248,1
1000127,58831,1,1,41,41,20,83,257,809,0.041151047,1
1000127,58831,1,1,41,41,20,83,257,809,0.040710449,1
1000127,58831,1,1,41,41,20,83,257,809,0.040906906,1
1000127,58831,1,1,41,41,20,83,257,809,0.038816452,1
1000127,58831,1,1,41,41,20,83,257,809,0.030464172,1
1000127,58831,1,1,41,41,20,83,257,809,0.0507164,1
1000128,2,1,1,41,41,20,83,0,0,0,1
1000128,2,1,1,41,41,20,83,0,0,0,1
1000128,2,1,1,41,41,20,83,0,0,0.008087158,1
1000128,2,1,1,41,41,20,83,0,0,0,1
1000128,2,1,1,41,41,20,83,0,0,0.002084732,1
1000128,2,1,1,41,41,20,83,0,0,0,1
1000128,2,1,1,41,41,20,83,0,0,0,1
1000128,2,1,1,41,41,20,83,0,0,0,1
1000128,2,1,1,41,41,20,83,0,0,0,1
1000128,2,1,1,41,41,20,83,0,0,0,1
1000129,9347,1,1,41,41,20,83,1,11,0.010215759,1
1000129,9347,1,1,41,41,20,83,1,11,0,1
1000129,9347,1,1,41,41,20,83,1,11,0.008090973,1
1000129,9347,1,1,41,41,20,83,1,11,0.002071381,1
1000129,9347,1,1,41,41,20,83,1,11,0,1
1000129,9347,1,1,41,41,20,83,1,11,0.010322571,1
1000129,9347,1,1,41,41,20,83,1,11,0,1
1000129,9347,1,1,41,41,20,83,1,11,0.0070858,1
1000129,9347,1,1,41,41,20,83,1,11,0.002073288,1
1000129,9347,1,1,41,41,20,83,1,11,0,1
1000130,2,1,1,41,41,20,83,0,0,0.001029968,1
1000130,2,1,1,41,41,20,83,0,0,0.002183914,1
1000130,2,1,1,41,41,20,83,0,0,0.001342773,1
1000130,2,1,1,41,41,20,83,0,0,0,1
1000130,2,1,1,41,41,20,83,0,0,0,1
1000130,2,1,1,41,41,20,83,0,0,0,1
1000130,2,1,1,41,41,20,83,0,0,0.005752563,1
1000130,2,1,1,41,41,20,83,0,0,0,1
1000130,2,1,1,41,41,20,83,0,0,0.002149582,1
1000130,2,1,1,41,41,20,83,0,0,0,1
1000131,3,1,1,41,41,20,83,0,0,0,1
1000131,3,1,1,41,41,20,83,0,0,0.00809288,1
1000131,3,1,1,41,41,20,83,0,0,0.001893997,1
1000131,3,1,1,41,41,20,83,0,0,0.002435684,1
1000131,3,1,1,41,41,20,83,0,0,0.001039505,1
1000131,3,1,1,41,41,20,83,0,0,0,1
1000131,3,1,1,41,41,20,83,0,0,0.004648209,1
1000131,3,1,1,41,41,20,83,0,0,0.000999451,1
1000131,3,1,1,41,41,20,83,0,0,0,1
1000131,3,1,1,41,41,20,83,0,0,0,1
1000132,2,1,1,41,41,20,83,0,0,0,1
1000132,2,1,1,41,41,20,83,0,0,0.007141113,1
1000132,2,1,1,41,41,20,83,0,0,0.001197815,1
1000132,2,1,1,41,41,20,83,0,0,0.000999451,1
1000132,2,1,1,41,41,20,83,0,0,0,1
1000132,2,1,1,41,41,20,83,0,0,0,1
1000132,2,1,1,41,41,20,83,0,0,0,1
1000132,2,1,1,41,41,20,83,0,0,0,1
1000132,2,1,1,41,41,20,83,0,0,0,1
1000132,2,1,1,41,41,20,83,0,0,0,1
1000133,52639,0,0,41,41,20,83,257,760,0.041500092,1
1000133,52639,0,0,41,41,20,83,257,760,0.030071259,1
1000133,52639,0,0,41,41,20,83,257,760,0.042232513,1
1000133,52639,0,0,41,41,20,83,257,760,0.040607452,1
1000133,52639,0,0,41,41,20,83,257,760,0.040662766,1
1000133,52639,0,0,41,41,20,83,257,760,0.02872467,1
1000133,52639,0,0,41,41,20,83,257,760,0.040988922,1
1000133,52639,0,0,41,41,20,83,257,760,0.04073143,1
1000133,52639,0,0,41,41,20,83,257,760,0.038553238,1
1000133,52639,0,0,41,41,20,83,257,760,0.031864166,1
1000134,2,1,1,41,41,20,83,0,0,0.008110046,1
1000134,2,1,1,41,41,20,83,0,0,0,1
1000134,2,1,1,41,41,20,83,0,0,0.002054214,1
1000134,2,1,1,41,41,20,83,0,0,0,1
1000134,2,1,1,41,41,20,83,0,0,0,1
1000134,2,1,1,41,41,20,83,0,0,0,1
1000134,2,1,1,41,41,20,83,0,0,0,1
1000134,2,1,1,41,41,20,83,0,0,0,1
1000134,2,1,1,41,41,20,83,0,0,0,1
1000134,2,1,1,41,41,20,83,0,0,0.008113861,1
1000135,66677,0,0,41,41,20,83,105,306,0.030363083,1
1000135,66677,0,0,41,41,20,83,105,306,0.022333145,1
1000135,66677,0,0,41,41,20,83,105,306,0.023593903,1
1000135,66677,0,0,41,41,20,83,105,306,0.02960968,1
1000135,66677,0,0,41,41,20,83,105,306,0.035928726,1
1000135,66677,0,0,41,41,20,83,105,306,0.033275604,1
1000135,66677,0,0,41,41,20,83,105,306,0.030632019,1
1000135,66677,0,0,41,41,20,83,105,306,0.021856308,1
1000135,66677,0,0,41,41,20,83,105,306,0.022768021,1
1000135,66677,0,0,41,41,20,83,105,306,0.02337265,1
1000136,2,1,1,41,41,20,83,0,0,0.008102417,1
1000136,2,1,1,41,41,20,83,0,0,0.002058029,1
1000136,2,1,1,41,41,20,83,0,0,0,1
1000136,2,1,1,41,41,20,83,0,0,0,1
1000136,2,1,1,41,41,20,83,0,0,0,1
1000136,2,1,1,41,41,20,83,0,0,0,1
1000136,2,1,1,41,41,20,83,0,0,0,1
1000136,2,1,1,41,41,20,83,0,0,0,1
1000136,2,1,1,41,41,20,83,0,0,0.00806427,1
1000136,2,1,1,41,41,20,83,0,0,0,1
1000137,3,1,1,41,41,20,83,0,0,0,1
1000137,3,1,1,41,41,20,83,0,0,0,1
1000137,3,1,1,41,41,20,83,0,0,0,1
1000137,3,1,1,41,41,20,83,0,0,0,1
1000137,3,1,1,41,41,20,83,0,0,0.00825882,1
1000137,3,1,1,41,41,20,83,0,0,0.002002716,1
1000137,3,1,1,41,41,20,83,0,0,0.000999451,1
1000137,3,1,1,41,41,20,83,0,0,0.002130508,1
1000137,3,1,1,41,41,20,83,0,0,0,1
1000137,3,1,1,41,41,20,83,0,0,0,1
1000138,2,1,1,41,41,20,83,0,0,0,1
1000138,2,1,1,41,41,20,83,0,0,0.002063751,1
1000138,2,1,1,41,41,20,83,0,0,0,1
1000138,2,1,1,41,41,20,83,0,0,0,1
1000138,2,1,1,41,41,20,83,0,0,0,1
1000138,2,1,1,41,41,20,83,0,0,0,1
1000138,2,1,1,41,41,20,83,0,0,0,1
1000138,2,1,1,41,41,20,83,0,0,0.008003235,1
1000138,2,1,1,41,41,20,83,0,0,0,1
1000138,2,1,1,41,41,20,83,0,0,0.002069473,1
1000139,7,1,1,41,41,20,83,1,10,0,1
1000139,7,1,1,41,41,20,83,1,10,0,1
1000139,7,1,1,41,41,20,83,1,10,0.007106781,1
1000139,7,1,1,41,41,20,83,1,10,0.002054214,1
1000139,7,1,1,41,41,20,83,1,10,0,1
1000139,7,1,1,41,41,20,83,1,10,0,1
1000139,7,1,1,41,41,20,83,1,10,0.008102417,1
1000139,7,1,1,41,41,20,83,1,10,0.002063751,1
1000139,7,1,1,41,41,20,83,1,10,0,1
1000139,7,1,1,41,41,20,83,1,10,0,1
1000140,2,1,1,41,41,20,83,0,0,0,1
1000140,2,1,1,41,41,20,83,0,0,0.008069992,1
1000140,2,1,1,41,41,20,83,0,0,0.002008438,1
1000140,2,1,1,41,41,20,83,0,0,0,1
1000140,2,1,1,41,41,20,83,0,0,0,1
1000140,2,1,1,41,41,20,83,0,0,0,1
1000140,2,1,1,41,41,20,83,0,0,0,1
1000140,2,1,1,41,41,20,83,0,0,0,1
1000140,2,1,1,41,41,20,83,0,0,0,1
1000140,2,1,1,41,41,20,83,0,0,0.008102417,1
1000141,52639,1,1,41,41,20,83,9,32,0.014545441,1
1000141,52639,1,1,41,41,20,83,9,32,0.00717926,1
1000141,52639,1,1,41,41,20,83,9,32,0.011819839,1
1000141,52639,1,1,41,41,20,83,9,32,0.010217667,1
1000141,52639,1,1,41,41,20,83,9,32,0.010164261,1
1000141,52639,1,1,41,41,20,83,9,32,0.01219368,1
1000141,52639,1,1,41,41,20,83,9,32,0.008340836,1
1000141,52639,1,1,41,41,20,83,9,32,0.014280319,1
1000141,52639,1,1,41,41,20,83,9,32,0.01020813,1
1000141,52639,1,1,41,41,20,83,9,32,0.013788223,1
1000142,2,1,1,41,41,20,83,0,0,0.001001358,1
1000142,2,1,1,41,41,20,83,0,0,0,1
1000142,2,1,1,41,41,20,83,0,0,0,1
1000142,2,1,1,41,41,20,83,0,0,0,1
1000142,2,1,1,41,41,20,83,0,0,0,1
1000142,2,1,1,41,41,20,83,0,0,0,1
1000142,2,1,1,41,41,20,83,0,0,0.007131577,1
1000142,2,1,1,41,41,20,83,0,0,0,1
1000142,2,1,1,41,41,20,83,0,0,0.002071381,1
1000142,2,1,1,41,41,20,83,0,0,0,1
1000143,3,1,1,41,41,20,83,0,0,0,1
1000143,3,1,1,41,41,20,83,0,0,0,1
1000143,3,1,1,41,41,20,83,0,0,0.008113861,1
1000143,3,1,1,41,41,20,83,0,0,0,1
1000143,3,1,1,41,41,20,83,0,0,0.002082825,1
1000143,3,1,1,41,41,20,83,0,0,0,1
1000143,3,1,1,41,41,20,83,0,0,0,1
1000143,3,1,1,41,41,20,83,0,0,0,1
1000143,3,1,1,41,41,20,83,0,0,0,1
1000143,3,1,1,41,41,20,83,0,0,0.008081436,1
1000144,2,1,1,41,41,20,83,0,0,0,1
1000144,2,1,1,41,41,20,83,0,0,0,1
1000144,2,1,1,41,41,20,83,0,0,0,1
1000144,2,1,1,41,41,20,83,0,0,0,1
1000144,2,1,1,41,41,20,83,0,0,0,1
1000144,2,1,1,41,41,20,83,0,0,0,1
1000144,2,1,1,41,41,20,83,0,0,0.009231567,1
1000144,2,1,1,41,41,20,83,0,0,0.001544952,1
1000144,2,1,1,41,41,20,83,0,0,0.002004623,1
1000144,2,1,1,41,41,20,83,0,0,0,1
1000145,32263,0,0,41,41,20,83,105,304,0.02822113,1
1000145,32263,0,0,41,41,20,83,105,304,0.03055954,1
1000145,32263,0,0,41,41,20,83,105,304,0.026350021,1
1000145,32263,0,0,41,41,20,83,105,304,0.030593872,1
1000145,32263,0,0,41,41,20,83,105,304,0.030273438,1
1000145,32263,0,0,41,41,20,83,105,304,0.03087616,1
1000145,32263,0,0,41,41,20,83,105,304,0.03042984,1
1000145,32263,0,0,41,41,20,83,105,304,0.029071808,1
1000145,32263,0,0,41,41,20,83,105,304,0.041702271,1
1000145,32263,0,0,41,41,20,83,105,304,0.039785385,1
1000146,2,1,1,41,41,20,83,0,0,0.001001358,1
1000146,2,1,1,41,41,20,83,0,0,0,1
1000146,2,1,1,41,41,20,83,0,0,0,1
1000146,2,1,1,41,41,20,83,0,0,0,1
1000146,2,1,1,41,41,20,83,0,0,0,1
1000146,2,1,1,41,41,20,83,0,0,0.00761795,1
1000146,2,1,1,41,41,20,83,0,0,0,1
1000146,2,1,1,41,41,20,83,0,0,0.002058029,1
1000146,2,1,1,41,41,20,83,0,0,0,1
1000146,2,1,1,41,41,20,83,0,0,0,1
1000147,76935,0,0,41,41,20,83,105,334,0.030467987,1
1000147,76935,0,0,41,41,20,83,105,334,0.030508041,1
1000147,76935,0,0,41,41,20,83,105,334,0.030767441,1
1000147,76935,0,0,41,41,20,83,105,334,0.031614304,1
1000147,76935,0,0,41,41,20,83,105,334,0.027490616,1
1000147,76935,0,0,41,41,20,83,105,334,0.021377563,1
1000147,76935,0,0,41,41,20,83,105,334,0.030719757,1
1000147,76935,0,0,41,41,20,83,105,334,0.030679703,1
1000147,76935,0,0,41,41,20,83,105,334,0.031808853,1
1000147,76935,0,0,41,41,20,83,105,334,0.029754639,1
1000148,2,1,1,41,41,20,83,0,0,0,1
1000148,2,1,1,41,41,20,83,0,0,0,1
1000148,2,1,1,41,41,20,83,0,0,0,1
1000148,2,1,1,41,41,20,83,0,0,0.008123398,1
1000148,2,1,1,41,41,20,83,0,0,0,1
1000148,2,1,1,41,41,20,83,0,0,0.002084732,1
1000148,2,1,1,41,41,20,83,0,0,0,1
1000148,2,1,1,41,41,20,83,0,0,0,1
1000148,2,1,1,41,41,20,83,0,0,0,1
1000148,2,1,1,41,41,20,83,0,0,0,1
