N,Factor X,Factor Y,Is Correct,Num Vars,Num Integer Vars,Num Binary Vars,Num Constraints,Node Count,Simplex Iterations Count,Runtime,Is MIP
1000101,3,333367,1,440,440,440,803,0,0,0.022205353,1
1000101,3,333367,1,440,440,440,803,0,0,0.015674591,1
1000101,3,333367,1,440,440,440,803,0,0,0.015623093,1
1000101,3,333367,1,440,440,440,803,0,0,0.015625,1
1000101,3,333367,1,440,440,440,803,0,0,0.015625,1
1000101,3,333367,1,440,440,440,803,0,0,0.015625,1
1000101,3,333367,1,440,440,440,803,0,0,0.015592575,1
1000101,3,333367,1,440,440,440,803,0,0,0.006513596,1
1000101,3,333367,1,440,440,440,803,0,0,0.015642166,1
1000101,3,333367,1,440,440,440,803,0,0,0.015628815,1
1000102,4951,202,1,440,440,440,803,3445,52896,0.666505814,1
1000102,4951,202,1,440,440,440,803,3445,52896,0.745622635,1
1000102,4951,202,1,440,440,440,803,3445,52896,0.68655014,1
1000102,4951,202,1,440,440,440,803,3445,52896,0.66006279,1
1000102,4951,202,1,440,440,440,803,3445,52896,0.641864777,1
1000102,4951,202,1,440,440,440,803,3445,52896,0.641971588,1
1000102,4951,202,1,440,440,440,803,3445,52896,0.645303726,1
1000102,4951,202,1,440,440,440,803,3445,52896,0.660266876,1
1000102,4951,202,1,440,440,440,803,3445,52896,0.653514862,1
1000102,4951,202,1,440,440,440,803,3445,52896,0.645511627,1
1000103,4049,247,1,440,440,440,803,4125,64562,0.766508102,1
1000103,4049,247,1,440,440,440,803,4125,64562,0.782140732,1
1000103,4049,247,1,440,440,440,803,4125,64562,0.775821686,1
1000103,4049,247,1,440,440,440,803,4125,64562,0.764593124,1
1000103,4049,247,1,440,440,440,803,4125,64562,0.75907135,1
1000103,4049,247,1,440,440,440,803,4125,64562,0.77287674,1
1000103,4049,247,1,440,440,440,803,4125,64562,0.764192581,1
1000103,4049,247,1,440,440,440,803,4125,64562,0.768131256,1
1000103,4049,247,1,440,440,440,803,4125,64562,0.795528412,1
1000103,4049,247,1,440,440,440,803,4125,64562,0.773244858,1
1000104,2,500052,1,440,440,440,803,0,0,0.012411118,1
1000104,2,500052,1,440,440,440,803,0,0,0.020568848,1
1000104,2,500052,1,440,440,440,803,0,0,0.020513535,1
1000104,2,500052,1,440,440,440,803,0,0,0.010280609,1
1000104,2,500052,1,440,440,440,803,0,0,0.02097702,1
1000104,2,500052,1,440,440,440,803,0,0,0.018381119,1
1000104,2,500052,1,440,440,440,803,0,0,0.02041626,1
1000104,2,500052,1,440,440,440,803,0,0,0.012395859,1
1000104,2,500052,1,440,440,440,803,0,0,0.020545959,1
1000104,2,500052,1,440,440,440,803,0,0,0.018445969,1
1000105,200021,5,1,440,440,440,803,0,0,0.010267258,1
1000105,200021,5,1,440,440,440,803,0,0,0.018371582,1
1000105,200021,5,1,440,440,440,803,0,0,0.012395859,1
1000105,200021,5,1,440,440,440,803,0,0,0.018457413,1
1000105,200021,5,1,440,440,440,803,0,0,0.012441635,1
1000105,200021,5,1,440,440,440,803,0,0,0.010253906,1
1000105,200021,5,1,440,440,440,803,0,0,0.020586014,1
1000105,200021,5,1,440,440,440,803,0,0,0.010307312,1
1000105,200021,5,1,440,440,440,803,0,0,0.018428802,1
1000105,200021,5,1,440,440,440,803,0,0,0.012420654,1
1000106,2,500053,1,440,440,440,803,1,266,0.028654099,1
1000106,2,500053,1,440,440,440,803,1,266,0.022644043,1
1000106,2,500053,1,440,440,440,803,1,266,0.020532608,1
1000106,2,500053,1,440,440,440,803,1,266,0.030715942,1
1000106,2,500053,1,440,440,440,803,1,266,0.028606415,1
1000106,2,500053,1,440,440,440,803,1,266,0.022708893,1
1000106,2,500053,1,440,440,440,803,1,266,0.028705597,1
1000106,2,500053,1,440,440,440,803,1,266,0.022686005,1
1000106,2,500053,1,440,440,440,803,1,266,0.020526886,1
1000106,2,500053,1,440,440,440,803,1,266,0.028636932,1
1000107,3,333369,1,440,440,440,803,0,0,0.010183334,1
1000107,3,333369,1,440,440,440,803,0,0,0.020341873,1
1000107,3,333369,1,440,440,440,803,0,0,0.01024437,1
1000107,3,333369,1,440,440,440,803,0,0,0.020580292,1
1000107,3,333369,1,440,440,440,803,0,0,0.010263443,1
1000107,3,333369,1,440,440,440,803,0,0,0.01030159,1
1000107,3,333369,1,440,440,440,803,0,0,0.020544052,1
1000107,3,333369,1,440,440,440,803,0,0,0.010284424,1
1000107,3,333369,1,440,440,440,803,0,0,0.018390656,1
1000107,3,333369,1,440,440,440,803,0,0,0.012432098,1
1000108,2,500054,1,440,440,440,803,0,0,0.02056694,1
1000108,2,500054,1,440,440,440,803,0,0,0.018354416,1
1000108,2,500054,1,440,440,440,803,0,0,0.012439728,1
1000108,2,500054,1,440,440,440,803,0,0,0.018411636,1
1000108,2,500054,1,440,440,440,803,0,0,0.022613525,1
1000108,2,500054,1,440,440,440,803,0,0,0.020656586,1
1000108,2,500054,1,440,440,440,803,0,0,0.020490646,1
1000108,2,500054,1,440,440,440,803,0,0,0.018409729,1
1000108,2,500054,1,440,440,440,803,0,0,0.012428284,1
1000108,2,500054,1,440,440,440,803,0,0,0.018373489,1
1000109,67,14927,1,440,440,440,803,223,2327,0.112344742,1
1000109,67,14927,1,440,440,440,803,223,2327,0.112798691,1
1000109,67,14927,1,440,440,440,803,223,2327,0.102645874,1
1000109,67,14927,1,440,440,440,803,223,2327,0.102684021,1
1000109,67,14927,1,440,440,440,803,223,2327,0.102306366,1
1000109,67,14927,1,440,440,440,803,223,2327,0.102622986,1
1000109,67,14927,1,440,440,440,803,223,2327,0.102190018,1
1000109,67,14927,1,440,440,440,803,223,2327,0.092178345,1
1000109,67,14927,1,440,440,440,803,223,2327,0.104192734,1
1000109,67,14927,1,440,440,440,803,223,2327,0.103048325,1
1000110,333370,3,1,440,440,440,803,1,333,0.030832291,1
1000110,333370,3,1,440,440,440,803,1,333,0.020526886,1
1000110,333370,3,1,440,440,440,803,1,333,0.030792236,1
1000110,333370,3,1,440,440,440,803,1,333,0.028680801,1
1000110,333370,3,1,440,440,440,803,1,333,0.022706985,1
1000110,333370,3,1,440,440,440,803,1,333,0.030845642,1
1000110,333370,3,1,440,440,440,803,1,333,0.030899048,1
1000110,333370,3,1,440,440,440,803,1,333,0.020544052,1
1000110,333370,3,1,440,440,440,803,1,333,0.030916214,1
1000110,333370,3,1,440,440,440,803,1,333,0.02872467,1
1000111,142873,7,1,440,440,440,803,5036,90910,1.470344543,1
1000111,142873,7,1,440,440,440,803,5036,90910,1.487943649,1
1000111,142873,7,1,440,440,440,803,5036,90910,1.439121246,1
1000111,142873,7,1,440,440,440,803,5036,90910,1.480962753,1
1000111,142873,7,1,440,440,440,803,5036,90910,1.450645447,1
1000111,142873,7,1,440,440,440,803,5036,90910,1.499536514,1
1000111,142873,7,1,440,440,440,803,5036,90910,1.42757988,1
1000111,142873,7,1,440,440,440,803,5036,90910,1.443143845,1
1000111,142873,7,1,440,440,440,803,5036,90910,1.447433472,1
1000111,142873,7,1,440,440,440,803,5036,90910,1.436668396,1
1000112,2,500056,1,440,440,440,803,0,0,0.020555496,1
1000112,2,500056,1,440,440,440,803,0,0,0.020601273,1
1000112,2,500056,1,440,440,440,803,0,0,0.020599365,1
1000112,2,500056,1,440,440,440,803,0,0,0.020555496,1
1000112,2,500056,1,440,440,440,803,0,0,0.018398285,1
1000112,2,500056,1,440,440,440,803,0,0,0.012401581,1
1000112,2,500056,1,440,440,440,803,0,0,0.020576477,1
1000112,2,500056,1,440,440,440,803,0,0,0.020544052,1
1000112,2,500056,1,440,440,440,803,0,0,0.010299683,1
1000112,2,500056,1,440,440,440,803,0,0,0.012414932,1
1000113,3,333371,1,440,440,440,803,0,0,0.020517349,1
1000113,3,333371,1,440,440,440,803,0,0,0.010278702,1
1000113,3,333371,1,440,440,440,803,0,0,0.0184021,1
1000113,3,333371,1,440,440,440,803,0,0,0.012271881,1
1000113,3,333371,1,440,440,440,803,0,0,0.020557404,1
1000113,3,333371,1,440,440,440,803,0,0,0.010307312,1
1000113,3,333371,1,440,440,440,803,0,0,0.012420654,1
1000113,3,333371,1,440,440,440,803,0,0,0.010253906,1
1000113,3,333371,1,440,440,440,803,0,0,0.020517349,1
1000113,3,333371,1,440,440,440,803,0,0,0.010257721,1
1000114,500057,2,1,440,440,440,803,4066,78677,0.917379379,1
1000114,500057,2,1,440,440,440,803,4066,78677,0.928823471,1
1000114,500057,2,1,440,440,440,803,4066,78677,0.929359436,1
1000114,500057,2,1,440,440,440,803,4066,78677,0.925697327,1
1000114,500057,2,1,440,440,440,803,4066,78677,0.922433853,1
1000114,500057,2,1,440,440,440,803,4066,78677,0.927137375,1
1000114,500057,2,1,440,440,440,803,4066,78677,0.937082291,1
1000114,500057,2,1,440,440,440,803,4066,78677,0.935277939,1
1000114,500057,2,1,440,440,440,803,4066,78677,0.92294693,1
1000114,500057,2,1,440,440,440,803,4066,78677,0.929454804,1
1000115,200023,5,1,440,440,440,803,0,0,0.012422562,1
1000115,200023,5,1,440,440,440,803,0,0,0.020553589,1
1000115,200023,5,1,440,440,440,803,0,0,0.020534515,1
1000115,200023,5,1,440,440,440,803,0,0,0.020492554,1
1000115,200023,5,1,440,440,440,803,0,0,0.010263443,1
1000115,200023,5,1,440,440,440,803,0,0,0.020578384,1
1000115,200023,5,1,440,440,440,803,0,0,0.020536423,1
1000115,200023,5,1,440,440,440,803,0,0,0.020483017,1
1000115,200023,5,1,440,440,440,803,0,0,0.020572662,1
1000115,200023,5,1,440,440,440,803,0,0,0.018440247,1
1000116,2,500058,1,440,440,440,803,0,0,0.010259628,1
1000116,2,500058,1,440,440,440,803,0,0,0.012407303,1
1000116,2,500058,1,440,440,440,803,0,0,0.020576477,1
1000116,2,500058,1,440,440,440,803,0,0,0.010305405,1
1000116,2,500058,1,440,440,440,803,0,0,0.020544052,1
1000116,2,500058,1,440,440,440,803,0,0,0.020505905,1
1000116,2,500058,1,440,440,440,803,0,0,0.010253906,1
1000116,2,500058,1,440,440,440,803,0,0,0.020526886,1
1000116,2,500058,1,440,440,440,803,0,0,0.020555496,1
1000116,2,500058,1,440,440,440,803,0,0,0.010313034,1
1000117,634.994919,1575,0,440,440,440,803,1510,16679,0.24736023,1
1000117,634.994919,1575,0,440,440,440,803,1510,16679,0.24581337,1
1000117,634.994919,1575,0,440,440,440,803,1510,16679,0.243396759,1
1000117,634.994919,1575,0,440,440,440,803,1510,16679,0.244613648,1
1000117,634.994919,1575,0,440,440,440,803,1510,16679,0.255664825,1
1000117,634.994919,1575,0,440,440,440,803,1510,16679,0.244781494,1
1000117,634.994919,1575,0,440,440,440,803,1510,16679,0.242664337,1
1000117,634.994919,1575,0,440,440,440,803,1510,16679,0.246557236,1
1000117,634.994919,1575,0,440,440,440,803,1510,16679,0.248191834,1
1000117,634.994919,1575,0,440,440,440,803,1510,16679,0.243448257,1
1000118,500059,2,1,440,440,440,803,1,406,0.040622711,1
1000118,500059,2,1,440,440,440,803,1,406,0.038467407,1
1000118,500059,2,1,440,440,440,803,1,406,0.032407761,1
1000118,500059,2,1,440,440,440,803,1,406,0.038408279,1
1000118,500059,2,1,440,440,440,803,1,406,0.032938004,1
1000118,500059,2,1,440,440,440,803,1,406,0.030807495,1
1000118,500059,2,1,440,440,440,803,1,406,0.041036606,1
1000118,500059,2,1,440,440,440,803,1,406,0.040452957,1
1000118,500059,2,1,440,440,440,803,1,406,0.038553238,1
1000118,500059,2,1,440,440,440,803,1,406,0.032747269,1
1000119,3,333373,1,440,440,440,803,0,0,0.020519257,1
1000119,3,333373,1,440,440,440,803,0,0,0.010309219,1
1000119,3,333373,1,440,440,440,803,0,0,0.018404007,1
1000119,3,333373,1,440,440,440,803,0,0,0.012399673,1
1000119,3,333373,1,440,440,440,803,0,0,0.010311127,1
1000119,3,333373,1,440,440,440,803,0,0,0.020559311,1
1000119,3,333373,1,440,440,440,803,0,0,0.010232925,1
1000119,3,333373,1,440,440,440,803,0,0,0.020507813,1
1000119,3,333373,1,440,440,440,803,0,0,0.010295868,1
1000119,3,333373,1,440,440,440,803,0,0,0.018398285,1
1000120,2,500060,1,440,440,440,803,0,0,0.012435913,1
1000120,2,500060,1,440,440,440,803,0,0,0.020580292,1
1000120,2,500060,1,440,440,440,803,0,0,0.020383835,1
1000120,2,500060,1,440,440,440,803,0,0,0.020591736,1
1000120,2,500060,1,440,440,440,803,0,0,0.01842308,1
1000120,2,500060,1,440,440,440,803,0,0,0.012420654,1
1000120,2,500060,1,440,440,440,803,0,0,0.020555496,1
1000120,2,500060,1,440,440,440,803,0,0,0.018362045,1
1000120,2,500060,1,440,440,440,803,0,0,0.012426376,1
1000120,2,500060,1,440,440,440,803,0,0,0.020492554,1
1000121,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,6315,160848,2.29287529,1
1000121,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,6315,160848,2.248247147,1
1000121,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,6315,160848,2.24961853,1
1000121,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,6315,160848,2.253227234,1
1000121,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,6315,160848,2.251369476,1
1000121,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,6315,160848,2.269010544,1
1000121,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,6315,160848,2.250852585,1
1000121,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,6315,160848,2.286844254,1
1000121,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,6315,160848,2.277067184,1
1000121,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,6315,160848,2.506231308,1
1000122,2,500061,1,440,440,440,803,1,288,0.015670776,1
1000122,2,500061,1,440,440,440,803,1,288,0.031253815,1
1000122,2,500061,1,440,440,440,803,1,288,0.03121376,1
1000122,2,500061,1,440,440,440,803,1,288,0.024456024,1
1000122,2,500061,1,440,440,440,803,1,288,0.020526886,1
1000122,2,500061,1,440,440,440,803,1,288,0.030855179,1
1000122,2,500061,1,440,440,440,803,1,288,0.020578384,1
1000122,2,500061,1,440,440,440,803,1,288,0.030874252,1
1000122,2,500061,1,440,440,440,803,1,288,0.030424118,1
1000122,2,500061,1,440,440,440,803,1,288,0.028184891,1
1000123,34487,29,1,440,440,440,803,8322,161042,2.401443481,1
1000123,34487,29,1,440,440,440,803,8322,161042,2.532938004,1
1000123,34487,29,1,440,440,440,803,8322,161042,2.493503571,1
1000123,34487,29,1,440,440,440,803,8322,161042,2.383716583,1
1000123,34487,29,1,440,440,440,803,8322,161042,2.486766815,1
1000123,34487,29,1,440,440,440,803,8322,161042,2.650203705,1
1000123,34487,29,1,440,440,440,803,8322,161042,2.410282135,1
1000123,34487,29,1,440,440,440,803,8322,161042,2.361343384,1
1000123,34487,29,1,440,440,440,803,8322,161042,2.36807251,1
1000123,34487,29,1,440,440,440,803,8322,161042,2.36784935,1
1000124,2,500062,1,440,440,440,803,0,0,0.020334244,1
1000124,2,500062,1,440,440,440,803,0,0,0.020410538,1
1000124,2,500062,1,440,440,440,803,0,0,0.018404007,1
1000124,2,500062,1,440,440,440,803,0,0,0.012401581,1
1000124,2,500062,1,440,440,440,803,0,0,0.02044487,1
1000124,2,500062,1,440,440,440,803,0,0,0.020494461,1
1000124,2,500062,1,440,440,440,803,0,0,0.018407822,1
1000124,2,500062,1,440,440,440,803,0,0,0.012426376,1
1000124,2,500062,1,440,440,440,803,0,0,0.020528793,1
1000124,2,500062,1,440,440,440,803,0,0,0.020484924,1
1000125,3,333375,1,440,440,440,803,0,0,0.018331528,1
1000125,3,333375,1,440,440,440,803,0,0,0.012388229,1
1000125,3,333375,1,440,440,440,803,0,0,0.018405914,1
1000125,3,333375,1,440,440,440,803,0,0,0.012357712,1
1000125,3,333375,1,440,440,440,803,0,0,0.018390656,1
1000125,3,333375,1,440,440,440,803,0,0,0.012472153,1
1000125,3,333375,1,440,440,440,803,0,0,0.020399094,1
1000125,3,333375,1,440,440,440,803,0,0,0.018514633,1
1000125,3,333375,1,440,440,440,803,0,0,0.012313843,1
1000125,3,333375,1,440,440,440,803,0,0,0.020648956,1
1000126,2,500063,1,440,440,440,803,1,336,0.030565262,1
1000126,2,500063,1,440,440,440,803,1,336,0.028522491,1
1000126,2,500063,1,440,440,440,803,1,336,0.020551682,1
1000126,2,500063,1,440,440,440,803,1,336,0.022634506,1
1000126,2,500063,1,440,440,440,803,1,336,0.030855179,1
1000126,2,500063,1,440,440,440,803,1,336,0.028684616,1
1000126,2,500063,1,440,440,440,803,1,336,0.022674561,1
1000126,2,500063,1,440,440,440,803,1,336,0.03086853,1
1000126,2,500063,1,440,440,440,803,1,336,0.030721664,1
1000126,2,500063,1,440,440,440,803,1,336,0.020606995,1
1000127,17,58831,1,440,440,440,803,4544,68738,0.856115341,1
1000127,17,58831,1,440,440,440,803,4544,68738,0.858371735,1
1000127,17,58831,1,440,440,440,803,4544,68738,0.824630737,1
1000127,17,58831,1,440,440,440,803,4544,68738,0.847833633,1
1000127,17,58831,1,440,440,440,803,4544,68738,0.806558609,1
1000127,17,58831,1,440,440,440,803,4544,68738,0.828491211,1
1000127,17,58831,1,440,440,440,803,4544,68738,0.798236847,1
1000127,17,58831,1,440,440,440,803,4544,68738,0.802217484,1
1000127,17,58831,1,440,440,440,803,4544,68738,0.858058929,1
1000127,17,58831,1,440,440,440,803,4544,68738,0.859172821,1
1000128,2,500064,1,440,440,440,803,0,0,0.015623093,1
1000128,2,500064,1,440,440,440,803,0,0,0.02214241,1
1000128,2,500064,1,440,440,440,803,0,0,0.015642166,1
1000128,2,500064,1,440,440,440,803,0,0,0.015626907,1
1000128,2,500064,1,440,440,440,803,0,0,0.015625,1
1000128,2,500064,1,440,440,440,803,0,0,0.015623093,1
1000128,2,500064,1,440,440,440,803,0,0,0.015630722,1
1000128,2,500064,1,440,440,440,803,0,0,0.032381058,1
1000128,2,500064,1,440,440,440,803,0,0,0.012212753,1
1000128,2,500064,1,440,440,440,803,0,0,0.020298004,1
1000129,9347,107,1,440,440,440,803,2014,25957,0.438476563,1
1000129,9347,107,1,440,440,440,803,2014,25957,0.447389603,1
1000129,9347,107,1,440,440,440,803,2014,25957,0.448596954,1
1000129,9347,107,1,440,440,440,803,2014,25957,0.453094482,1
1000129,9347,107,1,440,440,440,803,2014,25957,0.441082001,1
1000129,9347,107,1,440,440,440,803,2014,25957,0.427885056,1
1000129,9347,107,1,440,440,440,803,2014,25957,0.407941818,1
1000129,9347,107,1,440,440,440,803,2014,25957,0.431749344,1
1000129,9347,107,1,440,440,440,803,2014,25957,0.43583107,1
1000129,9347,107,1,440,440,440,803,2014,25957,0.409435272,1
1000130,10,100013,1,440,440,440,803,543,6069,0.193969727,1
1000130,10,100013,1,440,440,440,803,543,6069,0.173069,1
1000130,10,100013,1,440,440,440,803,543,6069,0.174665451,1
1000130,10,100013,1,440,440,440,803,543,6069,0.173923492,1
1000130,10,100013,1,440,440,440,803,543,6069,0.184612274,1
1000130,10,100013,1,440,440,440,803,543,6069,0.192676544,1
1000130,10,100013,1,440,440,440,803,543,6069,0.177696228,1
1000130,10,100013,1,440,440,440,803,543,6069,0.185533524,1
1000130,10,100013,1,440,440,440,803,543,6069,0.173854828,1
1000130,10,100013,1,440,440,440,803,543,6069,0.193321228,1
1000131,3,333377,1,440,440,440,803,0,0,0.018590927,1
1000131,3,333377,1,440,440,440,803,0,0,0.012313843,1
1000131,3,333377,1,440,440,440,803,0,0,0.018398285,1
1000131,3,333377,1,440,440,440,803,0,0,0.010362625,1
1000131,3,333377,1,440,440,440,803,0,0,0.020591736,1
1000131,3,333377,1,440,440,440,803,0,0,0.010303497,1
1000131,3,333377,1,440,440,440,803,0,0,0.020595551,1
1000131,3,333377,1,440,440,440,803,0,0,0.018383026,1
1000131,3,333377,1,440,440,440,803,0,0,0.012422562,1
1000131,3,333377,1,440,440,440,803,0,0,0.020536423,1
1000132,2,500066,1,440,440,440,803,0,0,0.020593643,1
1000132,2,500066,1,440,440,440,803,0,0,0.020536423,1
1000132,2,500066,1,440,440,440,803,0,0,0.018356323,1
1000132,2,500066,1,440,440,440,803,0,0,0.020584106,1
1000132,2,500066,1,440,440,440,803,0,0,0.020376205,1
1000132,2,500066,1,440,440,440,803,0,0,0.022579193,1
1000132,2,500066,1,440,440,440,803,0,0,0.020576477,1
1000132,2,500066,1,440,440,440,803,0,0,0.020580292,1
