N,Factor,Is Correct,Is Larger Factor,Num Vars,Num Integer Vars,Num Binary Vars,Num Constraints,Node Count,Simplex Iterations Count,Runtime,Is MIP
1000008,500004,1,1,23,23,11,47,0,0,0,1
1000008,500004,1,1,23,23,11,47,0,0,0.000173569,1
1000008,500004,1,1,23,23,11,47,0,0,0,1
1000008,500004,1,1,23,23,11,47,0,0,0,1
1000009,3413,1,1,23,23,11,47,487,1660,0.162332535,1
1000009,3413,1,1,23,23,11,47,487,1660,0.139680862,1
1000009,3413,1,1,23,23,11,47,487,1660,0.125656128,1
1000009,3413,1,1,23,23,11,47,487,1660,0.116184235,1
1000009,3413,1,1,23,23,11,47,487,1660,0.159070969,1
1000009,3413,1,1,23,23,11,47,487,1660,0.139387131,1
1000009,3413,1,1,23,23,11,47,487,1660,0.149124146,1
1000009,3413,1,1,23,23,11,47,487,1660,0.146427155,1
1000009,3413,1,1,23,23,11,47,487,1660,0.12512207,1
1000009,3413,1,1,23,23,11,47,487,1660,0.132543564,1
1000010,500005,1,1,23,23,11,47,0,0,0.001031876,1
1000010,500005,1,1,23,23,11,47,0,0,0,1
1000010,500005,1,1,23,23,11,47,0,0,0,1
1000010,500005,1,1,23,23,11,47,0,0,0,1
1000010,500005,1,1,23,23,11,47,0,0,0,1
1000010,500005,1,1,23,23,11,47,0,0,0,1
1000010,500005,1,1,23,23,11,47,0,0,0,1
1000010,500005,1,1,23,23,11,47,0,0,0,1
1000010,500005,1,1,23,23,11,47,0,0,0,1
1000010,500005,1,1,23,23,11,47,0,0,0.016096115,1
1000011,333337,1,1,23,23,11,47,0,0,0,1
1000011,333337,1,1,23,23,11,47,0,0,0,1
1000011,333337,1,1,23,23,11,47,0,0,0,1
1000011,333337,1,1,23,23,11,47,0,0,0,1
1000011,333337,1,1,23,23,11,47,0,0,0,1
1000011,333337,1,1,23,23,11,47,0,0,0,1
1000011,333337,1,1,23,23,11,47,0,0,0.016065598,1
1000011,333337,1,1,23,23,11,47,0,0,0.001037598,1
1000011,333337,1,1,23,23,11,47,0,0,0.002145767,1
1000011,333337,1,1,23,23,11,47,0,0,0,1
1000012,500006,1,1,23,23,11,47,0,0,0,1
1000012,500006,1,1,23,23,11,47,0,0,0,1
1000012,500006,1,1,23,23,11,47,0,0,0,1
1000012,500006,1,1,23,23,11,47,0,0,0,1
1000012,500006,1,1,23,23,11,47,0,0,0,1
1000012,500006,1,1,23,23,11,47,0,0,0,1
1000012,500006,1,1,23,23,11,47,0,0,0.015684128,1
1000012,500006,1,1,23,23,11,47,0,0,0,1
1000012,500006,1,1,23,23,11,47,0,0,0,1
1000012,500006,1,1,23,23,11,47,0,0,0,1
1000013,142859,1,1,23,23,11,47,5,21,0.035488129,1
1000013,142859,1,1,23,23,11,47,5,21,0.0219841,1
1000013,142859,1,1,23,23,11,47,5,21,0.023773193,1
1000013,142859,1,1,23,23,11,47,5,21,0.031108856,1
1000013,142859,1,1,23,23,11,47,5,21,0.031253815,1
1000013,142859,1,1,23,23,11,47,5,21,0.02907753,1
1000013,142859,1,1,23,23,11,47,5,21,0.020994186,1
1000013,142859,1,1,23,23,11,47,5,21,0.022890091,1
1000013,142859,1,1,23,23,11,47,5,21,0.022777557,1
1000013,142859,1,1,23,23,11,47,5,21,0.028203964,1
1000014,500007,1,1,23,23,11,47,0,0,0.001081467,1
1000014,500007,1,1,23,23,11,47,0,0,0.00135231,1
1000014,500007,1,1,23,23,11,47,0,0,0.001003265,1
1000014,500007,1,1,23,23,11,47,0,0,0.00103569,1
1000014,500007,1,1,23,23,11,47,0,0,0.001499176,1
1000014,500007,1,1,23,23,11,47,0,0,0.001005173,1
1000014,500007,1,1,23,23,11,47,0,0,0,1
1000014,500007,1,1,23,23,11,47,0,0,0,1
1000014,500007,1,1,23,23,11,47,0,0,0,1
1000014,500007,1,1,23,23,11,47,0,0,0.00573349,1
1000015,200003,1,1,23,23,11,47,39,88,0.039218903,1
1000015,200003,1,1,23,23,11,47,39,88,0.03991127,1
1000015,200003,1,1,23,23,11,47,39,88,0.038536072,1
1000015,200003,1,1,23,23,11,47,39,88,0.036762238,1
1000015,200003,1,1,23,23,11,47,39,88,0.043001175,1
1000015,200003,1,1,23,23,11,47,39,88,0.032054901,1
1000015,200003,1,1,23,23,11,47,39,88,0.036565781,1
1000015,200003,1,1,23,23,11,47,39,88,0.044858933,1
1000015,200003,1,1,23,23,11,47,39,88,0.053056717,1
1000015,200003,1,1,23,23,11,47,39,88,0.047058105,1
1000016,500008,1,1,23,23,11,47,0,0,0.016025543,1
1000016,500008,1,1,23,23,11,47,0,0,0.000909805,1
1000016,500008,1,1,23,23,11,47,0,0,0.00100708,1
1000016,500008,1,1,23,23,11,47,0,0,0,1
1000016,500008,1,1,23,23,11,47,0,0,0,1
1000016,500008,1,1,23,23,11,47,0,0,0,1
1000016,500008,1,1,23,23,11,47,0,0,0,1
1000016,500008,1,1,23,23,11,47,0,0,0,1
1000016,500008,1,1,23,23,11,47,0,0,0,1
1000016,500008,1,1,23,23,11,47,0,0,0,1
1000017,333339,1,1,23,23,11,47,0,0,0.015724182,1
1000017,333339,1,1,23,23,11,47,0,0,0,1
1000017,333339,1,1,23,23,11,47,0,0,0,1
1000017,333339,1,1,23,23,11,47,0,0,0,1
1000017,333339,1,1,23,23,11,47,0,0,0,1
1000017,333339,1,1,23,23,11,47,0,0,0,1
1000017,333339,1,1,23,23,11,47,0,0,0,1
1000017,333339,1,1,23,23,11,47,0,0,0.015619278,1
1000017,333339,1,1,23,23,11,47,0,0,0,1
1000017,333339,1,1,23,23,11,47,0,0,0,1
1000018,500009,1,1,23,23,11,47,0,0,0,1
1000018,500009,1,1,23,23,11,47,0,0,0,1
1000018,500009,1,1,23,23,11,47,0,0,0,1
1000018,500009,1,1,23,23,11,47,0,0,0,1
1000018,500009,1,1,23,23,11,47,0,0,0.016151428,1
1000018,500009,1,1,23,23,11,47,0,0,0.001005173,1
1000018,500009,1,1,23,23,11,47,0,0,0.000997543,1
1000018,500009,1,1,23,23,11,47,0,0,0,1
1000018,500009,1,1,23,23,11,47,0,0,0,1
1000018,500009,1,1,23,23,11,47,0,0,0,1
1000019,21277,1,1,23,23,11,47,195,559,0.083017349,1
1000019,21277,1,1,23,23,11,47,195,559,0.087291718,1
1000019,21277,1,1,23,23,11,47,195,559,0.091310501,1
1000019,21277,1,1,23,23,11,47,195,559,0.084751129,1
1000019,21277,1,1,23,23,11,47,195,559,0.103656769,1
1000019,21277,1,1,23,23,11,47,195,559,0.082113266,1
1000019,21277,1,1,23,23,11,47,195,559,0.097026825,1
1000019,21277,1,1,23,23,11,47,195,559,0.081371307,1
1000019,21277,1,1,23,23,11,47,195,559,0.083786011,1
1000019,21277,1,1,23,23,11,47,195,559,0.066520691,1
1000020,500010,1,1,23,23,11,47,0,0,0,1
1000020,500010,1,1,23,23,11,47,0,0,0.004926682,1
1000020,500010,1,1,23,23,11,47,0,0,0.001752853,1
1000020,500010,1,1,23,23,11,47,0,0,0.001037598,1
1000020,500010,1,1,23,23,11,47,0,0,0.002351761,1
1000020,500010,1,1,23,23,11,47,0,0,0.001932144,1
1000020,500010,1,1,23,23,11,47,0,0,0.001308441,1
1000020,500010,1,1,23,23,11,47,0,0,0.001037598,1
1000020,500010,1,1,23,23,11,47,0,0,0.001001358,1
1000020,500010,1,1,23,23,11,47,0,0,0,1
1000021,90911,1,1,23,23,11,47,39,103,0.042726517,1
1000021,90911,1,1,23,23,11,47,39,103,0.055559158,1
1000021,90911,1,1,23,23,11,47,39,103,0.050933838,1
1000021,90911,1,1,23,23,11,47,39,103,0.052122116,1
1000021,90911,1,1,23,23,11,47,39,103,0.049541473,1
1000021,90911,1,1,23,23,11,47,39,103,0.051250458,1
1000021,90911,1,1,23,23,11,47,39,103,0.044462204,1
1000021,90911,1,1,23,23,11,47,39,103,0.049324036,1
1000021,90911,1,1,23,23,11,47,39,103,0.05027771,1
1000021,90911,1,1,23,23,11,47,39,103,0.04996109,1
1000022,500011,1,1,23,23,11,47,0,0,0,1
1000022,500011,1,1,23,23,11,47,0,0,0,1
1000022,500011,1,1,23,23,11,47,0,0,0,1
1000022,500011,1,1,23,23,11,47,0,0,0.006391525,1
1000022,500011,1,1,23,23,11,47,0,0,0.00103569,1
1000022,500011,1,1,23,23,11,47,0,0,0,1
1000022,500011,1,1,23,23,11,47,0,0,0,1
1000022,500011,1,1,23,23,11,47,0,0,0.005468369,1
1000022,500011,1,1,23,23,11,47,0,0,0.00103569,1
1000022,500011,1,1,23,23,11,47,0,0,0,1
1000023,333341,1,1,23,23,11,47,0,0,0,1
1000023,333341,1,1,23,23,11,47,0,0,0,1
1000023,333341,1,1,23,23,11,47,0,0,0,1
1000023,333341,1,1,23,23,11,47,0,0,0,1
1000023,333341,1,1,23,23,11,47,0,0,0,1
1000023,333341,1,1,23,23,11,47,0,0,0.015785217,1
1000023,333341,1,1,23,23,11,47,0,0,0,1
1000023,333341,1,1,23,23,11,47,0,0,0,1
1000023,333341,1,1,23,23,11,47,0,0,0,1
1000023,333341,1,1,23,23,11,47,0,0,0,1
1000024,500012,1,1,23,23,11,47,0,0,0,1
1000024,500012,1,1,23,23,11,47,0,0,0.015628815,1
1000024,500012,1,1,23,23,11,47,0,0,0,1
1000024,500012,1,1,23,23,11,47,0,0,0,1
1000024,500012,1,1,23,23,11,47,0,0,0,1
1000024,500012,1,1,23,23,11,47,0,0,0,1
1000024,500012,1,1,23,23,11,47,0,0,0,1
1000024,500012,1,1,23,23,11,47,0,0,0,1
1000024,500012,1,1,23,23,11,47,0,0,0.010595322,1
1000024,500012,1,1,23,23,11,47,0,0,0,1
1000025,200005,1,1,23,23,11,47,39,87,0.02196312,1
1000025,200005,1,1,23,23,11,47,39,87,0.021806717,1
1000025,200005,1,1,23,23,11,47,39,87,0.020999908,1
1000025,200005,1,1,23,23,11,47,39,87,0.017353058,1
1000025,200005,1,1,23,23,11,47,39,87,0.018743515,1
1000025,200005,1,1,23,23,11,47,39,87,0.021446228,1
1000025,200005,1,1,23,23,11,47,39,87,0.01358223,1
1000025,200005,1,1,23,23,11,47,39,87,0.024406433,1
1000025,200005,1,1,23,23,11,47,39,87,0.01074791,1
1000025,200005,1,1,23,23,11,47,39,87,0.017463684,1
1000026,500013,1,1,23,23,11,47,0,0,0,1
1000026,500013,1,1,23,23,11,47,0,0,0,1
1000026,500013,1,1,23,23,11,47,0,0,0.015626907,1
1000026,500013,1,1,23,23,11,47,0,0,0.002037048,1
1000026,500013,1,1,23,23,11,47,0,0,0,1
1000026,500013,1,1,23,23,11,47,0,0,0,1
1000026,500013,1,1,23,23,11,47,0,0,0,1
1000026,500013,1,1,23,23,11,47,0,0,0,1
1000026,500013,1,1,23,23,11,47,0,0,0,1
1000026,500013,1,1,23,23,11,47,0,0,0.015798569,1
1000027,52633,1,1,23,23,11,47,1,11,0.016731262,1
1000027,52633,1,1,23,23,11,47,1,11,0.03266716,1
1000027,52633,1,1,23,23,11,47,1,11,0.027751923,1
1000027,52633,1,1,23,23,11,47,1,11,0.016817093,1
1000027,52633,1,1,23,23,11,47,1,11,0.015750885,1
1000027,52633,1,1,23,23,11,47,1,11,0.031238556,1
1000027,52633,1,1,23,23,11,47,1,11,0.020742416,1
1000027,52633,1,1,23,23,11,47,1,11,0.034219742,1
1000027,52633,1,1,23,23,11,47,1,11,0.01578331,1
1000027,52633,1,1,23,23,11,47,1,11,0.031215668,1
1000028,500014,1,1,23,23,11,47,0,0,0,1
1000028,500014,1,1,23,23,11,47,0,0,0.015663147,1
1000028,500014,1,1,23,23,11,47,0,0,0.003070831,1
1000028,500014,1,1,23,23,11,47,0,0,0,1
1000028,500014,1,1,23,23,11,47,0,0,0,1
1000028,500014,1,1,23,23,11,47,0,0,0,1
1000028,500014,1,1,23,23,11,47,0,0,0,1
1000028,500014,1,1,23,23,11,47,0,0,0,1
1000028,500014,1,1,23,23,11,47,0,0,0,1
1000028,500014,1,1,23,23,11,47,0,0,0,1
1000029,333343,1,1,23,23,11,47,0,0,0.015649796,1
1000029,333343,1,1,23,23,11,47,0,0,0,1
1000029,333343,1,1,23,23,11,47,0,0,0,1
1000029,333343,1,1,23,23,11,47,0,0,0,1
1000029,333343,1,1,23,23,11,47,0,0,0,1
1000029,333343,1,1,23,23,11,47,0,0,0.016241074,1
1000029,333343,1,1,23,23,11,47,0,0,0.002410889,1
1000029,333343,1,1,23,23,11,47,0,0,0.00261116,1
1000029,333343,1,1,23,23,11,47,0,0,0.00103569,1
1000029,333343,1,1,23,23,11,47,0,0,0,1
1000030,500015,1,1,23,23,11,47,0,0,0,1
1000030,500015,1,1,23,23,11,47,0,0,0.016180038,1
1000030,500015,1,1,23,23,11,47,0,0,0.000993729,1
1000030,500015,1,1,23,23,11,47,0,0,0.001348495,1
1000030,500015,1,1,23,23,11,47,0,0,0.002008438,1
1000030,500015,1,1,23,23,11,47,0,0,0,1
1000030,500015,1,1,23,23,11,47,0,0,0,1
1000030,500015,1,1,23,23,11,47,0,0,0.003334045,1
1000030,500015,1,1,23,23,11,47,0,0,0.000997543,1
1000030,500015,1,1,23,23,11,47,0,0,0,1
1000031,76925,0,0,23,23,11,47,39,95,0.057487488,1
1000031,76925,0,0,23,23,11,47,39,95,0.032377243,1
1000031,76925,0,0,23,23,11,47,39,95,0.059391022,1
1000031,76925,0,0,23,23,11,47,39,95,0.046905518,1
1000031,76925,0,0,23,23,11,47,39,95,0.037799835,1
1000031,76925,0,0,23,23,11,47,39,95,0.046907425,1
1000031,76925,0,0,23,23,11,47,39,95,0.050300598,1
1000031,76925,0,0,23,23,11,47,39,95,0.035312653,1
1000031,76925,0,0,23,23,11,47,39,95,0.047945023,1
1000031,76925,0,0,23,23,11,47,39,95,0.04942894,1
1000032,500016,1,1,23,23,11,47,0,0,0,1
1000032,500016,1,1,23,23,11,47,0,0,0,1
1000032,500016,1,1,23,23,11,47,0,0,0,1
1000032,500016,1,1,23,23,11,47,0,0,0,1
1000032,500016,1,1,23,23,11,47,0,0,0.015800476,1
1000032,500016,1,1,23,23,11,47,0,0,0,1
1000032,500016,1,1,23,23,11,47,0,0,0,1
1000032,500016,1,1,23,23,11,47,0,0,0,1
1000032,500016,1,1,23,23,11,47,0,0,0,1
1000032,500016,1,1,23,23,11,47,0,0,0,1
1000033,76925,0,0,23,23,11,47,39,98,0.046388626,1
1000033,76925,0,0,23,23,11,47,39,98,0.036029816,1
1000033,76925,0,0,23,23,11,47,39,98,0.041482925,1
1000033,76925,0,0,23,23,11,47,39,98,0.033426285,1
1000033,76925,0,0,23,23,11,47,39,98,0.046869278,1
1000033,76925,0,0,23,23,11,47,39,98,0.032213211,1
1000033,76925,0,0,23,23,11,47,39,98,0.032373428,1
1000033,76925,0,0,23,23,11,47,39,98,0.0271492,1
1000033,76925,0,0,23,23,11,47,39,98,0.026231766,1
1000033,76925,0,0,23,23,11,47,39,98,0.04693222,1
1000034,500017,1,1,23,23,11,47,0,0,0,1
1000034,500017,1,1,23,23,11,47,0,0,0,1
1000034,500017,1,1,23,23,11,47,0,0,0,1
1000034,500017,1,1,23,23,11,47,0,0,0.008180618,1
1000034,500017,1,1,23,23,11,47,0,0,0.002080917,1
1000034,500017,1,1,23,23,11,47,0,0,0,1
1000034,500017,1,1,23,23,11,47,0,0,0,1
1000034,500017,1,1,23,23,11,47,0,0,0,1
1000034,500017,1,1,23,23,11,47,0,0,0,1
1000034,500017,1,1,23,23,11,47,0,0,0.008083344,1
1000035,333345,1,1,23,23,11,47,0,0,0,1
1000035,333345,1,1,23,23,11,47,0,0,0.010135651,1
1000035,333345,1,1,23,23,11,47,0,0,0,1
1000035,333345,1,1,23,23,11,47,0,0,0,1
1000035,333345,1,1,23,23,11,47,0,0,0.002029419,1
1000035,333345,1,1,23,23,11,47,0,0,0.002052307,1
1000035,333345,1,1,23,23,11,47,0,0,0.001073837,1
1000035,333345,1,1,23,23,11,47,0,0,0,1
1000035,333345,1,1,23,23,11,47,0,0,0.005208969,1
1000035,333345,1,1,23,23,11,47,0,0,0,1
1000036,500018,1,1,23,23,11,47,0,0,0,1
1000036,500018,1,1,23,23,11,47,0,0,0,1
1000036,500018,1,1,23,23,11,47,0,0,0.010501862,1
1000036,500018,1,1,23,23,11,47,0,0,0.00163269,1
1000036,500018,1,1,23,23,11,47,0,0,0,1
1000036,500018,1,1,23,23,11,47,0,0,0,1
1000036,500018,1,1,23,23,11,47,0,0,0.007184982,1
1000036,500018,1,1,23,23,11,47,0,0,0.002090454,1
1000036,500018,1,1,23,23,11,47,0,0,0,1
1000036,500018,1,1,23,23,11,47,0,0,0,1
1000037,INFEASIBLE,N/A,N/A,23,23,11,47,1980,7597,0.266580582,1
1000037,INFEASIBLE,N/A,N/A,23,23,11,47,1980,7597,0.257175446,1
1000037,INFEASIBLE,N/A,N/A,23,23,11,47,1980,7597,0.266866684,1
1000037,INFEASIBLE,N/A,N/A,23,23,11,47,1980,7597,0.257472992,1
1000037,INFEASIBLE,N/A,N/A,23,23,11,47,1980,7597,0.243074417,1
1000037,INFEASIBLE,N/A,N/A,23,23,11,47,1980,7597,0.255111694,1
1000037,INFEASIBLE,N/A,N/A,23,23,11,47,1980,7597,0.261667252,1
1000037,INFEASIBLE,N/A,N/A,23,23,11,47,1980,7597,0.254877091,1
1000037,INFEASIBLE,N/A,N/A,23,23,11,47,1980,7597,0.266809464,1
1000037,INFEASIBLE,N/A,N/A,23,23,11,47,1980,7597,0.2678051,1
1000038,500019,1,1,23,23,11,47,0,0,0,1
1000038,500019,1,1,23,23,11,47,0,0,0,1
1000038,500019,1,1,23,23,11,47,0,0,0,1
1000038,500019,1,1,23,23,11,47,0,0,0.008104324,1
1000038,500019,1,1,23,23,11,47,0,0,0.002122879,1
1000038,500019,1,1,23,23,11,47,0,0,0,1
1000038,500019,1,1,23,23,11,47,0,0,0.004922867,1
1000038,500019,1,1,23,23,11,47,0,0,0.000997543,1
1000038,500019,1,1,23,23,11,47,0,0,0,1
1000038,500019,1,1,23,23,11,47,0,0,0,1
1000039,INFEASIBLE,N/A,N/A,23,23,11,47,1955,7365,0.238170624,1
1000039,INFEASIBLE,N/A,N/A,23,23,11,47,1955,7365,0.266395569,1
1000039,INFEASIBLE,N/A,N/A,23,23,11,47,1955,7365,0.286676407,1
1000039,INFEASIBLE,N/A,N/A,23,23,11,47,1955,7365,0.317899704,1
1000039,INFEASIBLE,N/A,N/A,23,23,11,47,1955,7365,0.260149002,1
1000039,INFEASIBLE,N/A,N/A,23,23,11,47,1955,7365,0.269359589,1
1000039,INFEASIBLE,N/A,N/A,23,23,11,47,1955,7365,0.231813431,1
1000039,INFEASIBLE,N/A,N/A,23,23,11,47,1955,7365,0.309894562,1
1000039,INFEASIBLE,N/A,N/A,23,23,11,47,1955,7365,0.250303268,1
1000039,INFEASIBLE,N/A,N/A,23,23,11,47,1955,7365,0.239549637,1
1000040,500020,1,1,23,23,11,47,0,0,0,1
1000040,500020,1,1,23,23,11,47,0,0,0.008111954,1
1000040,500020,1,1,23,23,11,47,0,0,0.002084732,1
1000040,500020,1,1,23,23,11,47,0,0,0,1
1000040,500020,1,1,23,23,11,47,0,0,0,1
1000040,500020,1,1,23,23,11,47,0,0,0,1
1000040,500020,1,1,23,23,11,47,0,0,0,1
1000040,500020,1,1,23,23,11,47,0,0,0,1
1000040,500020,1,1,23,23,11,47,0,0,0.008098602,1
1000040,500020,1,1,23,23,11,47,0,0,0.002099991,1
1000041,333347,1,1,23,23,11,47,0,0,0,1
1000041,333347,1,1,23,23,11,47,0,0,0,1
1000041,333347,1,1,23,23,11,47,0,0,0,1
1000041,333347,1,1,23,23,11,47,0,0,0.008132935,1
1000041,333347,1,1,23,23,11,47,0,0,0.002105713,1
1000041,333347,1,1,23,23,11,47,0,0,0,1
1000041,333347,1,1,23,23,11,47,0,0,0,1
1000041,333347,1,1,23,23,11,47,0,0,0,1
1000041,333347,1,1,23,23,11,47,0,0,0.008255005,1
1000041,333347,1,1,23,23,11,47,0,0,0,1
1000042,500021,1,1,23,23,11,47,0,0,0,1
1000042,500021,1,1,23,23,11,47,0,0,0,1
1000042,500021,1,1,23,23,11,47,0,0,0.010147095,1
1000042,500021,1,1,23,23,11,47,0,0,0.003284454,1
1000042,500021,1,1,23,23,11,47,0,0,0.00103569,1
1000042,500021,1,1,23,23,11,47,0,0,0,1
1000042,500021,1,1,23,23,11,47,0,0,0,1
1000042,500021,1,1,23,23,11,47,0,0,0.00019455,1
1000042,500021,1,1,23,23,11,47,0,0,0,1
1000042,500021,1,1,23,23,11,47,0,0,0,1
1000043,90913,1,1,23,23,11,47,15,38,0.022790909,1
1000043,90913,1,1,23,23,11,47,15,38,0.02041626,1
1000043,90913,1,1,23,23,11,47,15,38,0.020811081,1
1000043,90913,1,1,23,23,11,47,15,38,0.020736694,1
1000043,90913,1,1,23,23,11,47,15,38,0.020730972,1
1000043,90913,1,1,23,23,11,47,15,38,0.018669128,1
1000043,90913,1,1,23,23,11,47,15,38,0.018604279,1
1000043,90913,1,1,23,23,11,47,15,38,0.020114899,1
1000043,90913,1,1,23,23,11,47,15,38,0.012512207,1
1000043,90913,1,1,23,23,11,47,15,38,0.01325798,1
1000044,500022,1,1,23,23,11,47,0,0,0.002296448,1
1000044,500022,1,1,23,23,11,47,0,0,0,1
1000044,500022,1,1,23,23,11,47,0,0,0,1
1000044,500022,1,1,23,23,11,47,0,0,0,1
1000044,500022,1,1,23,23,11,47,0,0,0,1
1000044,500022,1,1,23,23,11,47,0,0,0.008245468,1
1000044,500022,1,1,23,23,11,47,0,0,0,1
1000044,500022,1,1,23,23,11,47,0,0,0.002239227,1
1000044,500022,1,1,23,23,11,47,0,0,0,1
1000044,500022,1,1,23,23,11,47,0,0,0,1
1000045,200009,1,1,23,23,11,47,39,93,0.032154083,1
1000045,200009,1,1,23,23,11,47,39,93,0.039154053,1
1000045,200009,1,1,23,23,11,47,39,93,0.03081131,1
1000045,200009,1,1,23,23,11,47,39,93,0.041694641,1
1000045,200009,1,1,23,23,11,47,39,93,0.029678345,1
1000045,200009,1,1,23,23,11,47,39,93,0.030263901,1
1000045,200009,1,1,23,23,11,47,39,93,0.031270981,1
1000045,200009,1,1,23,23,11,47,39,93,0.041595459,1
1000045,200009,1,1,23,23,11,47,39,93,0.030982971,1
1000045,200009,1,1,23,23,11,47,39,93,0.040830612,1
1000046,500023,1,1,23,23,11,47,0,0,0,1
1000046,500023,1,1,23,23,11,47,0,0,0.008089066,1
1000046,500023,1,1,23,23,11,47,0,0,0.002090454,1
1000046,500023,1,1,23,23,11,47,0,0,0,1
