N,Factor X,Factor Y,Is Correct,Num Vars,Num Integer Vars,Num Binary Vars,Num Constraints,Node Count,Simplex Iterations Count,Runtime,Is MIP
1000221,27033,37,1,71,71,31,135,3229,14318,0.323888779,1
1000221,27033,37,1,71,71,31,135,3229,14318,0.313217163,1
1000221,27033,37,1,71,71,31,135,3229,14318,0.339933395,1
1000221,27033,37,1,71,71,31,135,3229,14318,0.293067932,1
1000221,27033,37,1,71,71,31,135,3229,14318,0.335540772,1
1000222,500111,2,1,71,71,31,135,1,84,0.005470276,1
1000222,500111,2,1,71,71,31,135,1,84,0.00399971,1
1000222,500111,2,1,71,71,31,135,1,84,0.005001068,1
1000222,500111,2,1,71,71,31,135,1,84,0.005001068,1
1000222,500111,2,1,71,71,31,135,1,84,0.006000519,1
1000223,142889,7,1,71,71,31,135,2201,8344,0.223707199,1
1000223,142889,7,1,71,71,31,135,2201,8344,0.274990082,1
1000223,142889,7,1,71,71,31,135,2201,8344,0.188341141,1
1000223,142889,7,1,71,71,31,135,2201,8344,0.2426548,1
1000223,142889,7,1,71,71,31,135,2201,8344,0.234926224,1
1000224,125028,8,1,71,71,31,135,1,68,0.007991791,1
1000224,125028,8,1,71,71,31,135,1,68,0.011003494,1
1000224,125028,8,1,71,71,31,135,1,68,0.007024765,1
1000224,125028,8,1,71,71,31,135,1,68,0.007383347,1
1000224,125028,8,1,71,71,31,135,1,68,0.006996155,1
1000225,200045,5,1,71,71,31,135,1071,3296,0.158834457,1
1000225,200045,5,1,71,71,31,135,1071,3296,0.167486191,1
1000225,200045,5,1,71,71,31,135,1071,3296,0.169464111,1
1000225,200045,5,1,71,71,31,135,1071,3296,0.177284241,1
1000225,200045,5,1,71,71,31,135,1071,3296,0.144590378,1
1000226,500113,2,1,71,71,31,135,1,64,0.009477615,1
1000226,500113,2,1,71,71,31,135,1,64,0.00983429,1
1000226,500113,2,1,71,71,31,135,1,64,0.009002686,1
1000226,500113,2,1,71,71,31,135,1,64,0.009998322,1
1000226,500113,2,1,71,71,31,135,1,64,0.008996964,1
1000227,333409,3,1,71,71,31,135,167,1187,0.064359665,1
1000227,333409,3,1,71,71,31,135,167,1187,0.067207336,1
1000227,333409,3,1,71,71,31,135,167,1187,0.083852768,1
1000227,333409,3,1,71,71,31,135,167,1187,0.087715149,1
1000227,333409,3,1,71,71,31,135,167,1187,0.110534668,1
1000228,500114,2,1,71,71,31,135,1,94,0.015712738,1
1000228,500114,2,1,71,71,31,135,1,94,0.016347885,1
1000228,500114,2,1,71,71,31,135,1,94,0.013551712,1
1000228,500114,2,1,71,71,31,135,1,94,0.007673264,1
1000228,500114,2,1,71,71,31,135,1,94,0.011436462,1
1000229,110909,9.000003998,0,71,71,31,135,5334,28204,0.637584686,1
1000229,110909,9.000003998,0,71,71,31,135,5334,28204,0.679216385,1
1000229,110909,9.000003998,0,71,71,31,135,5334,28204,0.753143311,1
1000229,110909,9.000003998,0,71,71,31,135,5334,28204,0.713176727,1
1000229,110909,9.000003998,0,71,71,31,135,5334,28204,0.632932663,1
1000230,500115,2,1,71,71,31,135,1,243,0.039245605,1
1000230,500115,2,1,71,71,31,135,1,243,0.029996872,1
1000230,500115,2,1,71,71,31,135,1,243,0.027736664,1
1000230,500115,2,1,71,71,31,135,1,243,0.038660049,1
1000230,500115,2,1,71,71,31,135,1,243,0.03030777,1
1000231,3,332045.0082,0,71,71,31,135,2288,14484,0.357189179,1
1000231,3,332045.0082,0,71,71,31,135,2288,14484,0.397325516,1
1000231,3,332045.0082,0,71,71,31,135,2288,14484,0.4049263,1
1000231,3,332045.0082,0,71,71,31,135,2288,14484,0.39100647,1
1000231,3,332045.0082,0,71,71,31,135,2288,14484,0.401832581,1
1000232,500116,2,1,71,71,31,135,0,29,0.013273239,1
1000232,500116,2,1,71,71,31,135,0,29,0,1
1000232,500116,2,1,71,71,31,135,0,29,0.015562058,1
1000232,500116,2,1,71,71,31,135,0,29,0.004005432,1
1000232,500116,2,1,71,71,31,135,0,29,0,1
1000233,12051,83,1,71,71,31,135,833,5264,0.214828491,1
1000233,12051,83,1,71,71,31,135,833,5264,0.170541763,1
1000233,12051,83,1,71,71,31,135,833,5264,0.162490845,1
1000233,12051,83,1,71,71,31,135,833,5264,0.175258637,1
1000233,12051,83,1,71,71,31,135,833,5264,0.171613693,1
1000234,500117,2,1,71,71,31,135,43,714,0.112504959,1
1000234,500117,2,1,71,71,31,135,43,714,0.094116211,1
1000234,500117,2,1,71,71,31,135,43,714,0.108465195,1
1000234,500117,2,1,71,71,31,135,43,714,0.097238541,1
1000234,500117,2,1,71,71,31,135,43,714,0.096113205,1
1000235,200047,5,1,71,71,31,135,2886,16374,0.472988129,1
1000235,200047,5,1,71,71,31,135,2886,16374,0.408689499,1
1000235,200047,5,1,71,71,31,135,2886,16374,0.433210373,1
1000235,200047,5,1,71,71,31,135,2886,16374,0.422903061,1
1000235,200047,5,1,71,71,31,135,2886,16374,0.397748947,1
1000236,3,333412,1,71,71,31,135,15,109,0.038736343,1
1000236,3,333412,1,71,71,31,135,15,109,0.044775009,1
1000236,3,333412,1,71,71,31,135,15,109,0.049882889,1
1000236,3,333412,1,71,71,31,135,15,109,0.046957016,1
1000236,3,333412,1,71,71,31,135,15,109,0.03969574,1
1000237,142891,7,1,71,71,31,135,2963,10669,0.308324814,1
1000237,142891,7,1,71,71,31,135,2963,10669,0.315216065,1
1000237,142891,7,1,71,71,31,135,2963,10669,0.304771423,1
1000237,142891,7,1,71,71,31,135,2963,10669,0.325191498,1
1000237,142891,7,1,71,71,31,135,2963,10669,0.350053787,1
1000238,2,500119,1,71,71,31,135,1,374,0.049631119,1
1000238,2,500119,1,71,71,31,135,1,374,0.060646057,1
1000238,2,500119,1,71,71,31,135,1,374,0.043498993,1
1000238,2,500119,1,71,71,31,135,1,374,0.063739777,1
1000238,2,500119,1,71,71,31,135,1,374,0.043470383,1
1000239,3,333413,1,71,71,31,135,415,1779,0.116485596,1
1000239,3,333413,1,71,71,31,135,415,1779,0.104412079,1
1000239,3,333413,1,71,71,31,135,415,1779,0.097551346,1
1000239,3,333413,1,71,71,31,135,415,1779,0.119249344,1
1000239,3,333413,1,71,71,31,135,415,1779,0.124732971,1
1000240,2,500120,1,71,71,31,135,1,145,0.010055542,1
1000240,2,500120,1,71,71,31,135,1,145,0.008314133,1
1000240,2,500120,1,71,71,31,135,1,145,0.008392334,1
1000240,2,500120,1,71,71,31,135,1,145,0.009113312,1
1000240,2,500120,1,71,71,31,135,1,145,0.00661087,1
1000241,90931,11,1,71,71,31,135,449,2270,0.146095276,1
1000241,90931,11,1,71,71,31,135,449,2270,0.121398926,1
1000241,90931,11,1,71,71,31,135,449,2270,0.148231506,1
1000241,90931,11,1,71,71,31,135,449,2270,0.113723755,1
1000241,90931,11,1,71,71,31,135,449,2270,0.145551682,1
1000242,500121,2,1,71,71,31,135,0,61,0.012191772,1
1000242,500121,2,1,71,71,31,135,0,61,0.004413605,1
1000242,500121,2,1,71,71,31,135,0,61,0,1
1000242,500121,2,1,71,71,31,135,0,61,0,1
1000242,500121,2,1,71,71,31,135,0,61,0.013221741,1
1000243,14929,67,1,71,71,31,135,2809,11910,0.271587372,1
1000243,14929,67,1,71,71,31,135,2809,11910,0.294775009,1
1000243,14929,67,1,71,71,31,135,2809,11910,0.244758606,1
1000243,14929,67,1,71,71,31,135,2809,11910,0.270767212,1
1000243,14929,67,1,71,71,31,135,2809,11910,0.306121826,1
1000244,250061,4,1,71,71,31,135,39,238,0.048101425,1
1000244,250061,4,1,71,71,31,135,39,238,0.037162781,1
1000244,250061,4,1,71,71,31,135,39,238,0.042352676,1
1000244,250061,4,1,71,71,31,135,39,238,0.039352417,1
1000244,250061,4,1,71,71,31,135,39,238,0.038618088,1
1000245,333415,3,0,71,71,31,135,137,602,0.072805405,1
1000245,333415,3,0,71,71,31,135,137,602,0.069948196,1
1000245,333415,3,0,71,71,31,135,137,602,0.062623978,1
1000245,333415,3,0,71,71,31,135,137,602,0.068265915,1
1000245,333415,3,0,71,71,31,135,137,602,0.062330246,1
1000246,500123,2,1,71,71,31,135,0,61,0.004289627,1
1000246,500123,2,1,71,71,31,135,0,61,0.007162094,1
1000246,500123,2,1,71,71,31,135,0,61,0.007015228,1
1000246,500123,2,1,71,71,31,135,0,61,0.006673813,1
1000246,500123,2,1,71,71,31,135,0,61,0.006681442,1
1000247,43489,23,1,71,71,31,135,2921,15445,0.320661545,1
1000247,43489,23,1,71,71,31,135,2921,15445,0.368743897,1
1000247,43489,23,1,71,71,31,135,2921,15445,0.375659943,1
1000247,43489,23,1,71,71,31,135,2921,15445,0.359140396,1
1000247,43489,23,1,71,71,31,135,2921,15445,0.335790634,1
1000248,125031,8,1,71,71,31,135,1,136,0.009494781,1
1000248,125031,8,1,71,71,31,135,1,136,0.011924744,1
1000248,125031,8,1,71,71,31,135,1,136,0.009695053,1
1000248,125031,8,1,71,71,31,135,1,136,0.008148193,1
1000248,125031,8,1,71,71,31,135,1,136,0.015144348,1
1000249,2.999999759,340243,0,71,71,31,135,59224,486829,16.59337616,1
1000249,2.999999759,340243,0,71,71,31,135,59224,486829,17.17167091,1
1000249,2.999999759,340243,0,71,71,31,135,59224,486829,16.99655533,1
1000249,2.999999759,340243,0,71,71,31,135,59224,486829,15.13196754,1
1000249,2.999999759,340243,0,71,71,31,135,59224,486829,16.00703049,1
1000250,500125,2,1,71,71,31,135,1,68,0.007745743,1
1000250,500125,2,1,71,71,31,135,1,68,0.006217957,1
1000250,500125,2,1,71,71,31,135,1,68,0.008476257,1
1000250,500125,2,1,71,71,31,135,1,68,0.006662369,1
1000250,500125,2,1,71,71,31,135,1,68,0.005020142,1
1000251,333417,3,1,71,71,31,135,187,925,0.075286865,1
1000251,333417,3,1,71,71,31,135,187,925,0.079092026,1
1000251,333417,3,1,71,71,31,135,187,925,0.0772686,1
1000251,333417,3,1,71,71,31,135,187,925,0.085987091,1
1000251,333417,3,1,71,71,31,135,187,925,0.099208832,1
1000252,500126,2,1,71,71,31,135,1,107,0,1
1000252,500126,2,1,71,71,31,135,1,107,0.015291214,1
1000252,500126,2,1,71,71,31,135,1,107,0,1
1000252,500126,2,1,71,71,31,135,1,107,0.0046978,1
1000252,500126,2,1,71,71,31,135,1,107,0.012134552,1
1000253,110685,8.999992002,0,71,71,31,135,62295,328162,23.91713905,1
1000253,110685,8.999992002,0,71,71,31,135,62295,328162,23.78416443,1
1000253,110685,8.999992002,0,71,71,31,135,62295,328162,22.63216782,1
1000253,110685,8.999992002,0,71,71,31,135,62295,328162,21.57658577,1
1000253,110685,8.999992002,0,71,71,31,135,62295,328162,21.69645119,1
1000254,500127,2,1,71,71,31,135,1,332,0.050559998,1
1000254,500127,2,1,71,71,31,135,1,332,0.052223206,1
1000254,500127,2,1,71,71,31,135,1,332,0.055969238,1
1000254,500127,2,1,71,71,31,135,1,332,0.045394897,1
1000254,500127,2,1,71,71,31,135,1,332,0.070363998,1
1000255,200051,5,1,71,71,31,135,2872,12218,0.326227188,1
1000255,200051,5,1,71,71,31,135,2872,12218,0.327894211,1
1000255,200051,5,1,71,71,31,135,2872,12218,0.395399094,1
1000255,200051,5,1,71,71,31,135,2872,12218,0.386585236,1
1000255,200051,5,1,71,71,31,135,2872,12218,0.352249146,1
1000256,2,500128,1,71,71,31,135,1,112,0.018537521,1
1000256,2,500128,1,71,71,31,135,1,112,0.022058487,1
1000256,2,500128,1,71,71,31,135,1,112,0.017902374,1
1000256,2,500128,1,71,71,31,135,1,112,0.021671295,1
1000256,2,500128,1,71,71,31,135,1,112,0.019346237,1
1000257,333419,3,1,71,71,31,135,755,5839,0.198713303,1
1000257,333419,3,1,71,71,31,135,755,5839,0.176481247,1
1000257,333419,3,1,71,71,31,135,755,5839,0.207979202,1
1000257,333419,3,1,71,71,31,135,755,5839,0.184051514,1
1000257,333419,3,1,71,71,31,135,755,5839,0.169143677,1
1000258,500129,2,1,71,71,31,135,1,253,0.021678925,1
1000258,500129,2,1,71,71,31,135,1,253,0.033746719,1
1000258,500129,2,1,71,71,31,135,1,253,0.018772125,1
1000258,500129,2,1,71,71,31,135,1,253,0.030799866,1
1000258,500129,2,1,71,71,31,135,1,253,0.022912979,1
1000259,200871,5,0,71,71,31,135,18859,129980,4.801872253,1
1000259,200871,5,0,71,71,31,135,18859,129980,4.549203873,1
1000259,200871,5,0,71,71,31,135,18859,129980,4.21389389,1
1000259,200871,5,0,71,71,31,135,18859,129980,4.679851532,1
1000259,200871,5,0,71,71,31,135,18859,129980,4.823348999,1
1000260,500130,2,1,71,71,31,135,0,29,0.003633499,1
1000260,500130,2,1,71,71,31,135,0,29,0.010068893,1
1000260,500130,2,1,71,71,31,135,0,29,0.003997803,1
1000260,500130,2,1,71,71,31,135,0,29,0.006284714,1
1000260,500130,2,1,71,71,31,135,0,29,0,1
1000261,34633,29,0,71,71,31,135,51346,386507,11.24715233,1
1000261,34633,29,0,71,71,31,135,51346,386507,11.81661606,1
1000261,34633,29,0,71,71,31,135,51346,386507,12.38003922,1
1000261,34633,29,0,71,71,31,135,51346,386507,12.74808502,1
1000261,34633,29,0,71,71,31,135,51346,386507,11.31270027,1
1000262,500131,2,1,71,71,31,135,91,1015,0.093658447,1
1000262,500131,2,1,71,71,31,135,91,1015,0.089782715,1
1000262,500131,2,1,71,71,31,135,91,1015,0.110609055,1
1000262,500131,2,1,71,71,31,135,91,1015,0.10449791,1
1000262,500131,2,1,71,71,31,135,91,1015,0.09163475,1
1000263,3,333421,1,71,71,31,135,1,168,0.032564163,1
1000263,3,333421,1,71,71,31,135,1,168,0.03335762,1
1000263,3,333421,1,71,71,31,135,1,168,0.033370972,1
1000263,3,333421,1,71,71,31,135,1,168,0.034402847,1
1000263,3,333421,1,71,71,31,135,1,168,0.031320572,1
1000264,250066,4,1,71,71,31,135,1,58,0.032936096,1
1000264,250066,4,1,71,71,31,135,1,58,0.027570724,1
1000264,250066,4,1,71,71,31,135,1,58,0.032329559,1
1000264,250066,4,1,71,71,31,135,1,58,0.040575027,1
1000264,250066,4,1,71,71,31,135,1,58,0.034389496,1
1000265,5,200053,1,71,71,31,135,2598,14922,0.402166367,1
1000265,5,200053,1,71,71,31,135,2598,14922,0.433599472,1
1000265,5,200053,1,71,71,31,135,2598,14922,0.397058487,1
1000265,5,200053,1,71,71,31,135,2598,14922,0.38041687,1
1000265,5,200053,1,71,71,31,135,2598,14922,0.442373276,1
1000266,500133,2,1,71,71,31,135,0,29,0,1
1000266,500133,2,1,71,71,31,135,0,29,0.01055336,1
1000266,500133,2,1,71,71,31,135,0,29,0.005260468,1
1000266,500133,2,1,71,71,31,135,0,29,0.00242424,1
1000266,500133,2,1,71,71,31,135,0,29,0.008239746,1
1000267,5237,191,1,71,71,31,135,51618,609718,20.47239304,1
1000267,5237,191,1,71,71,31,135,51618,609718,16.50135994,1
1000267,5237,191,1,71,71,31,135,51618,609718,12.72543144,1
1000267,5237,191,1,71,71,31,135,51618,609718,14.70148659,1
1000267,5237,191,1,71,71,31,135,51618,609718,12.43340683,1
1000268,500134,2,1,71,71,31,135,0,29,0,1
1000268,500134,2,1,71,71,31,135,0,29,0,1
1000268,500134,2,1,71,71,31,135,0,29,0.009647369,1
1000268,500134,2,1,71,71,31,135,0,29,0.003080368,1
1000268,500134,2,1,71,71,31,135,0,29,0,1
1000269,333423,3,1,71,71,31,135,39,260,0.033376694,1
1000269,333423,3,1,71,71,31,135,39,260,0.050111771,1
1000269,333423,3,1,71,71,31,135,39,260,0.03323555,1
1000269,333423,3,1,71,71,31,135,39,260,0.04974556,1
1000269,333423,3,1,71,71,31,135,39,260,0.032964706,1
1000270,500135,2,0,71,71,31,135,39,511,0.036561966,1
1000270,500135,2,0,71,71,31,135,39,511,0.031505585,1
1000270,500135,2,0,71,71,31,135,39,511,0.046134949,1
1000270,500135,2,0,71,71,31,135,39,511,0.034416199,1
1000270,500135,2,0,71,71,31,135,39,511,0.031745911,1
1000271,11239,89,1,71,71,31,135,17695,88234,2.117692947,1
1000271,11239,89,1,71,71,31,135,17695,88234,2.100141525,1
1000271,11239,89,1,71,71,31,135,17695,88234,2.053630829,1
1000271,11239,89,1,71,71,31,135,17695,88234,2.08719635,1
1000271,11239,89,1,71,71,31,135,17695,88234,2.06578064,1
1000272,2,500136,1,71,71,31,135,1,342,0.015565872,1
1000272,2,500136,1,71,71,31,135,1,342,0.016803741,1
1000272,2,500136,1,71,71,31,135,1,342,0.034238815,1
1000272,2,500136,1,71,71,31,135,1,342,0.018354416,1
1000272,2,500136,1,71,71,31,135,1,342,0.014148712,1
1000273,200873,5.000007997,0,71,71,31,135,1927,5890,0.13353157,1
1000273,200873,5.000007997,0,71,71,31,135,1927,5890,0.110425949,1
1000273,200873,5.000007997,0,71,71,31,135,1927,5890,0.136978149,1
1000273,200873,5.000007997,0,71,71,31,135,1927,5890,0.119649887,1
1000273,200873,5.000007997,0,71,71,31,135,1927,5890,0.133096695,1
1000274,500137,2,1,71,71,31,135,1,80,0.007297516,1
1000274,500137,2,1,71,71,31,135,1,80,0.007852554,1
1000274,500137,2,1,71,71,31,135,1,80,0.007820129,1
1000274,500137,2,1,71,71,31,135,1,80,0.00810051,1
1000274,500137,2,1,71,71,31,135,1,80,0.006547928,1
1000275,333425,3,1,71,71,31,135,39,320,0.036886215,1
1000275,333425,3,1,71,71,31,135,39,320,0.028532028,1
1000275,333425,3,1,71,71,31,135,39,320,0.033592224,1
1000275,333425,3,1,71,71,31,135,39,320,0.032035828,1
1000275,333425,3,1,71,71,31,135,39,320,0.029737473,1
1000276,250069,4,1,71,71,31,135,1,78,0.003231049,1
1000276,250069,4,1,71,71,31,135,1,78,0.007350922,1
1000276,250069,4,1,71,71,31,135,1,78,0.005155563,1
1000276,250069,4,1,71,71,31,135,1,78,0.005064011,1
1000276,250069,4,1,71,71,31,135,1,78,0.005455017,1
1000277,31,32267,1,71,71,31,135,5381,22305,0.644544601,1
1000277,31,32267,1,71,71,31,135,5381,22305,0.635494232,1
1000277,31,32267,1,71,71,31,135,5381,22305,0.696838379,1
1000277,31,32267,1,71,71,31,135,5381,22305,0.560129166,1
1000277,31,32267,1,71,71,31,135,5381,22305,0.688421249,1
1000278,500139,2,1,71,71,31,135,0,29,0.004858017,1
1000278,500139,2,1,71,71,31,135,0,29,0.003444672,1
1000278,500139,2,1,71,71,31,135,0,29,0.002929688,1
1000278,500139,2,1,71,71,31,135,0,29,0.00399971,1
1000278,500139,2,1,71,71,31,135,0,29,0.003677368,1
1000279,142897,7,1,71,71,31,135,1007,4342,0.129680634,1
1000279,142897,7,1,71,71,31,135,1007,4342,0.117155075,1
1000279,142897,7,1,71,71,31,135,1007,4342,0.120763779,1
1000279,142897,7,1,71,71,31,135,1007,4342,0.125461578,1
1000279,142897,7,1,71,71,31,135,1007,4342,0.14891243,1
1000280,26652,33.999992,0,71,71,31,135,1,88,0.016637802,1
1000280,26652,33.999992,0,71,71,31,135,1,88,0.015663147,1
1000280,26652,33.999992,0,71,71,31,135,1,88,0.017633438,1
1000280,26652,33.999992,0,71,71,31,135,1,88,0.033494949,1
1000280,26652,33.999992,0,71,71,31,135,1,88,0.016592026,1
1000281,3,333427,1,71,71,31,135,1,105,0.017709732,1
1000281,3,333427,1,71,71,31,135,1,105,0.01571846,1
1000281,3,333427,1,71,71,31,135,1,105,0.016675949,1
1000281,3,333427,1,71,71,31,135,1,105,0,1
1000281,3,333427,1,71,71,31,135,1,105,0.020872116,1
1000282,500141,2,1,71,71,31,135,1,89,0.001031876,1
1000282,500141,2,1,71,71,31,135,1,89,0.015678406,1
1000282,500141,2,1,71,71,31,135,1,89,0.000997543,1
1000282,500141,2,1,71,71,31,135,1,89,0.016685486,1
1000282,500141,2,1,71,71,31,135,1,89,0,1
1000283,941,1063,1,71,71,31,135,40950,293935,7.442026138,1
1000283,941,1063,1,71,71,31,135,40950,293935,6.879573822,1
1000283,941,1063,1,71,71,31,135,40950,293935,6.451150894,1
1000283,941,1063,1,71,71,31,135,40950,293935,8.122962952,1
1000283,941,1063,1,71,71,31,135,40950,293935,8.475887299,1
1000284,500142,2,1,71,71,31,135,1,68,0,1
1000284,500142,2,1,71,71,31,135,1,68,0.016925812,1
1000284,500142,2,1,71,71,31,135,1,68,0,1
1000284,500142,2,1,71,71,31,135,1,68,0.015169144,1
1000284,500142,2,1,71,71,31,135,1,68,0.000999451,1
1000285,76945,13,1,71,71,31,135,896,6168,0.25412178,1
1000285,76945,13,1,71,71,31,135,896,6168,0.2128582,1
1000285,76945,13,1,71,71,31,135,896,6168,0.199813843,1
1000285,76945,13,1,71,71,31,135,896,6168,0.12053299,1
1000285,76945,13,1,71,71,31,135,896,6168,0.122371674,1
1000286,500143,2,0,71,71,31,135,697,2659,0.077898026,1
1000286,500143,2,0,71,71,31,135,697,2659,0.071275711,1
1000286,500143,2,0,71,71,31,135,697,2659,0.081523895,1
1000286,500143,2,0,71,71,31,135,697,2659,0.100547791,1
1000286,500143,2,0,71,71,31,135,697,2659,0.067882538,1
1000287,333429,3,1,71,71,31,135,39,354,0.046447754,1
1000287,333429,3,1,71,71,31,135,39,354,0.047977448,1
1000287,333429,3,1,71,71,31,135,39,354,0.059026718,1
1000287,333429,3,1,71,71,31,135,39,354,0.049911499,1
